"RelativePath","FullPath","Name","Extension","Directory","SizeBytes","SizeKB","LastWrite"
".claude\worktrees\musing-bartik-79ce5a\backend\src\modules\M074\index.js","C:\Users\DIYA GOEL\Downloads\EBDESIGN\.claude\worktrees\musing-bartik-79ce5a\backend\src\modules\M074\index.js","index.js",".js","C:\Users\DIYA GOEL\Downloads\EBDESIGN\.claude\worktrees\musing-bartik-79ce5a\backend\src\modules\M074","125","0.12","30-08-2026 01:28:09"
".claude\worktrees\musing-bartik-79ce5a\backend\src\modules\M074\model.sql","C:\Users\DIYA GOEL\Downloads\EBDESIGN\.claude\worktrees\musing-bartik-79ce5a\backend\src\modules\M074\model.sql","model.sql",".sql","C:\Users\DIYA GOEL\Downloads\EBDESIGN\.claude\worktrees\musing-bartik-79ce5a\backend\src\modules\M074","96","0.09","30-08-2026 01:28:09"
".claude\worktrees\musing-bartik-79ce5a\backend\src\modules\M074\README.md","C:\Users\DIYA GOEL\Downloads\EBDESIGN\.claude\worktrees\musing-bartik-79ce5a\backend\src\modules\M074\README.md","README.md",".md","C:\Users\DIYA GOEL\Downloads\EBDESIGN\.claude\worktrees\musing-bartik-79ce5a\backend\src\modules\M074","390","0.38","30-08-2026 01:28:09"
".claude\worktrees\musing-bartik-79ce5a\backend\src\modules\M074\routes.js","C:\Users\DIYA GOEL\Downloads\EBDESIGN\.claude\worktrees\musing-bartik-79ce5a\backend\src\modules\M074\routes.js","routes.js",".js","C:\Users\DIYA GOEL\Downloads\EBDESIGN\.claude\worktrees\musing-bartik-79ce5a\backend\src\modules\M074","749","0.73","30-08-2026 01:28:09"
".claude\worktrees\musing-bartik-79ce5a\backend\src\modules\M074\service.js","C:\Users\DIYA GOEL\Downloads\EBDESIGN\.claude\worktrees\musing-bartik-79ce5a\backend\src\modules\M074\service.js","service.js",".js","C:\Users\DIYA GOEL\Downloads\EBDESIGN\.claude\worktrees\musing-bartik-79ce5a\backend\src\modules\M074","7762","7.58","30-08-2026 01:28:09"
".claude\worktrees\musing-bartik-79ce5a\backend\src\modules\M075\controller.js","C:\Users\DIYA GOEL\Downloads\EBDESIGN\.claude\worktrees\musing-bartik-79ce5a\backend\src\modules\M075\controller.js","controller.js",".js","C:\Users\DIYA GOEL\Downloads\EBDESIGN\.claude\worktrees\musing-bartik-79ce5a\backend\src\modules\M075","2663","2.6","30-08-2026 01:28:09"
".claude\worktrees\musing-bartik-79ce5a\backend\src\modules\M075\index.js","C:\Users\DIYA GOEL\Downloads\EBDESIGN\.claude\worktrees\musing-bartik-79ce5a\backend\src\modules\M075\index.js","index.js",".js","C:\Users\DIYA GOEL\Downloads\EBDESIGN\.claude\worktrees\musing-bartik-79ce5a\backend\src\modules\M075","126","0.12","30-08-2026 01:28:09"
".claude\worktrees\musing-bartik-79ce5a\backend\src\modules\M075\model.sql","C:\Users\DIYA GOEL\Downloads\EBDESIGN\.claude\worktrees\musing-bartik-79ce5a\backend\src\modules\M075\model.sql","model.sql",".sql","C:\Users\DIYA GOEL\Downloads\EBDESIGN\.claude\worktrees\musing-bartik-79ce5a\backend\src\modules\M075","97","0.09","30-08-2026 01:28:09"
".claude\worktrees\musing-bartik-79ce5a\backend\src\modules\M075\README.md","C:\Users\DIYA GOEL\Downloads\EBDESIGN\.claude\worktrees\musing-bartik-79ce5a\backend\src\modules\M075\README.md","README.md",".md","C:\Users\DIYA GOEL\Downloads\EBDESIGN\.claude\worktrees\musing-bartik-79ce5a\backend\src\modules\M075","390","0.38","30-08-2026 01:28:09"
".claude\worktrees\musing-bartik-79ce5a\backend\src\modules\M075\routes.js","C:\Users\DIYA GOEL\Downloads\EBDESIGN\.claude\worktrees\musing-bartik-79ce5a\backend\src\modules\M075\routes.js","routes.js",".js","C:\Users\DIYA GOEL\Downloads\EBDESIGN\.claude\worktrees\musing-bartik-79ce5a\backend\src\modules\M075","249","0.24","30-08-2026 01:28:09"
".claude\worktrees\musing-bartik-79ce5a\backend\src\modules\M075\service.js","C:\Users\DIYA GOEL\Downloads\EBDESIGN\.claude\worktrees\musing-bartik-79ce5a\backend\src\modules\M075\service.js","service.js",".js","C:\Users\DIYA GOEL\Downloads\EBDESIGN\.claude\worktrees\musing-bartik-79ce5a\backend\src\modules\M075","7578","7.4","30-08-2026 01:28:09"
".claude\worktrees\musing-bartik-79ce5a\backend\src\modules\M076\controller.js","C:\Users\DIYA GOEL\Downloads\EBDESIGN\.claude\worktrees\musing-bartik-79ce5a\backend\src\modules\M076\controller.js","controller.js",".js","C:\Users\DIYA GOEL\Downloads\EBDESIGN\.claude\worktrees\musing-bartik-79ce5a\backend\src\modules\M076","1545","1.51","30-08-2026 01:28:09"
".claude\worktrees\musing-bartik-79ce5a\backend\src\modules\M076\index.js","C:\Users\DIYA GOEL\Downloads\EBDESIGN\.claude\worktrees\musing-bartik-79ce5a\backend\src\modules\M076\index.js","index.js",".js","C:\Users\DIYA GOEL\Downloads\EBDESIGN\.claude\worktrees\musing-bartik-79ce5a\backend\src\modules\M076","531","0.52","30-08-2026 01:28:09"
".claude\worktrees\musing-bartik-79ce5a\backend\src\modules\M076\model.sql","C:\Users\DIYA GOEL\Downloads\EBDESIGN\.claude\worktrees\musing-bartik-79ce5a\backend\src\modules\M076\model.sql","model.sql",".sql","C:\Users\DIYA GOEL\Downloads\EBDESIGN\.claude\worktrees\musing-bartik-79ce5a\backend\src\modules\M076","2745","2.68","30-08-2026 01:28:09"
".claude\worktrees\musing-bartik-79ce5a\backend\src\modules\M076\README.md","C:\Users\DIYA GOEL\Downloads\EBDESIGN\.claude\worktrees\musing-bartik-79ce5a\backend\src\modules\M076\README.md","README.md",".md","C:\Users\DIYA GOEL\Downloads\EBDESIGN\.claude\worktrees\musing-bartik-79ce5a\backend\src\modules\M076","183","0.18","30-08-2026 01:28:09"
".claude\worktrees\musing-bartik-79ce5a\backend\src\modules\M076\routes.js","C:\Users\DIYA GOEL\Downloads\EBDESIGN\.claude\worktrees\musing-bartik-79ce5a\backend\src\modules\M076\routes.js","routes.js",".js","C:\Users\DIYA GOEL\Downloads\EBDESIGN\.claude\worktrees\musing-bartik-79ce5a\backend\src\modules\M076","458","0.45","30-08-2026 01:28:09"
".claude\worktrees\musing-bartik-79ce5a\backend\src\modules\M076\service.js","C:\Users\DIYA GOEL\Downloads\EBDESIGN\.claude\worktrees\musing-bartik-79ce5a\backend\src\modules\M076\service.js","service.js",".js","C:\Users\DIYA GOEL\Downloads\EBDESIGN\.claude\worktrees\musing-bartik-79ce5a\backend\src\modules\M076","12150","11.87","30-08-2026 01:28:09"
".claude\worktrees\musing-bartik-79ce5a\backend\src\modules\M077\controller.js","C:\Users\DIYA GOEL\Downloads\EBDESIGN\.claude\worktrees\musing-bartik-79ce5a\backend\src\modules\M077\controller.js","controller.js",".js","C:\Users\DIYA GOEL\Downloads\EBDESIGN\.claude\worktrees\musing-bartik-79ce5a\backend\src\modules\M077","1633","1.59","30-08-2026 01:28:09"
".claude\worktrees\musing-bartik-79ce5a\backend\src\modules\M077\index.js","C:\Users\DIYA GOEL\Downloads\EBDESIGN\.claude\worktrees\musing-bartik-79ce5a\backend\src\modules\M077\index.js","index.js",".js","C:\Users\DIYA GOEL\Downloads\EBDESIGN\.claude\worktrees\musing-bartik-79ce5a\backend\src\modules\M077","582","0.57","30-08-2026 01:28:09"
".claude\worktrees\musing-bartik-79ce5a\backend\src\modules\M077\model.sql","C:\Users\DIYA GOEL\Downloads\EBDESIGN\.claude\worktrees\musing-bartik-79ce5a\backend\src\modules\M077\model.sql","model.sql",".sql","C:\Users\DIYA GOEL\Downloads\EBDESIGN\.claude\worktrees\musing-bartik-79ce5a\backend\src\modules\M077","3226","3.15","30-08-2026 01:28:09"
".claude\worktrees\musing-bartik-79ce5a\backend\src\modules\M077\README.md","C:\Users\DIYA GOEL\Downloads\EBDESIGN\.claude\worktrees\musing-bartik-79ce5a\backend\src\modules\M077\README.md","README.md",".md","C:\Users\DIYA GOEL\Downloads\EBDESIGN\.claude\worktrees\musing-bartik-79ce5a\backend\src\modules\M077","192","0.19","30-08-2026 01:28:09"
".claude\worktrees\musing-bartik-79ce5a\backend\src\modules\M077\routes.js","C:\Users\DIYA GOEL\Downloads\EBDESIGN\.claude\worktrees\musing-bartik-79ce5a\backend\src\modules\M077\routes.js","routes.js",".js","C:\Users\DIYA GOEL\Downloads\EBDESIGN\.claude\worktrees\musing-bartik-79ce5a\backend\src\modules\M077","509","0.5","30-08-2026 01:28:09"
".claude\worktrees\musing-bartik-79ce5a\backend\src\modules\M077\service.js","C:\Users\DIYA GOEL\Downloads\EBDESIGN\.claude\worktrees\musing-bartik-79ce5a\backend\src\modules\M077\service.js","service.js",".js","C:\Users\DIYA GOEL\Downloads\EBDESIGN\.claude\worktrees\musing-bartik-79ce5a\backend\src\modules\M077","12867","12.57","30-08-2026 01:28:09"
".claude\worktrees\musing-bartik-79ce5a\backend\src\modules\M078\controller.js","C:\Users\DIYA GOEL\Downloads\EBDESIGN\.claude\worktrees\musing-bartik-79ce5a\backend\src\modules\M078\controller.js","controller.js",".js","C:\Users\DIYA GOEL\Downloads\EBDESIGN\.claude\worktrees\musing-bartik-79ce5a\backend\src\modules\M078","1570","1.53","30-08-2026 01:28:09"
".claude\worktrees\musing-bartik-79ce5a\backend\src\modules\M078\index.js","C:\Users\DIYA GOEL\Downloads\EBDESIGN\.claude\worktrees\musing-bartik-79ce5a\backend\src\modules\M078\index.js","index.js",".js","C:\Users\DIYA GOEL\Downloads\EBDESIGN\.claude\worktrees\musing-bartik-79ce5a\backend\src\modules\M078","545","0.53","30-08-2026 01:28:09"
".claude\worktrees\musing-bartik-79ce5a\backend\src\modules\M078\model.sql","C:\Users\DIYA GOEL\Downloads\EBDESIGN\.claude\worktrees\musing-bartik-79ce5a\backend\src\modules\M078\model.sql","model.sql",".sql","C:\Users\DIYA GOEL\Downloads\EBDESIGN\.claude\worktrees\musing-bartik-79ce5a\backend\src\modules\M078","3463","3.38","30-08-2026 01:28:09"
".claude\worktrees\musing-bartik-79ce5a\backend\src\modules\M078\README.md","C:\Users\DIYA GOEL\Downloads\EBDESIGN\.claude\worktrees\musing-bartik-79ce5a\backend\src\modules\M078\README.md","README.md",".md","C:\Users\DIYA GOEL\Downloads\EBDESIGN\.claude\worktrees\musing-bartik-79ce5a\backend\src\modules\M078","188","0.18","30-08-2026 01:28:09"
".claude\worktrees\musing-bartik-79ce5a\backend\src\modules\M078\routes.js","C:\Users\DIYA GOEL\Downloads\EBDESIGN\.claude\worktrees\musing-bartik-79ce5a\backend\src\modules\M078\routes.js","routes.js",".js","C:\Users\DIYA GOEL\Downloads\EBDESIGN\.claude\worktrees\musing-bartik-79ce5a\backend\src\modules\M078","472","0.46","30-08-2026 01:28:09"
".claude\worktrees\musing-bartik-79ce5a\backend\src\modules\M078\service.js","C:\Users\DIYA GOEL\Downloads\EBDESIGN\.claude\worktrees\musing-bartik-79ce5a\backend\src\modules\M078\service.js","service.js",".js","C:\Users\DIYA GOEL\Downloads\EBDESIGN\.claude\worktrees\musing-bartik-79ce5a\backend\src\modules\M078","11693","11.42","30-08-2026 01:28:09"
".claude\worktrees\musing-bartik-79ce5a\backend\src\modules\M079\controller.js","C:\Users\DIYA GOEL\Downloads\EBDESIGN\.claude\worktrees\musing-bartik-79ce5a\backend\src\modules\M079\controller.js","controller.js",".js","C:\Users\DIYA GOEL\Downloads\EBDESIGN\.claude\worktrees\musing-bartik-79ce5a\backend\src\modules\M079","1583","1.55","30-08-2026 01:28:09"
".claude\worktrees\musing-bartik-79ce5a\backend\src\modules\M079\index.js","C:\Users\DIYA GOEL\Downloads\EBDESIGN\.claude\worktrees\musing-bartik-79ce5a\backend\src\modules\M079\index.js","index.js",".js","C:\Users\DIYA GOEL\Downloads\EBDESIGN\.claude\worktrees\musing-bartik-79ce5a\backend\src\modules\M079","566","0.55","30-08-2026 01:28:09"
".claude\worktrees\musing-bartik-79ce5a\backend\src\modules\M079\model.sql","C:\Users\DIYA GOEL\Downloads\EBDESIGN\.claude\worktrees\musing-bartik-79ce5a\backend\src\modules\M079\model.sql","model.sql",".sql","C:\Users\DIYA GOEL\Downloads\EBDESIGN\.claude\worktrees\musing-bartik-79ce5a\backend\src\modules\M079","4452","4.35","30-08-2026 01:28:09"
".claude\worktrees\musing-bartik-79ce5a\backend\src\modules\M079\README.md","C:\Users\DIYA GOEL\Downloads\EBDESIGN\.claude\worktrees\musing-bartik-79ce5a\backend\src\modules\M079\README.md","README.md",".md","C:\Users\DIYA GOEL\Downloads\EBDESIGN\.claude\worktrees\musing-bartik-79ce5a\backend\src\modules\M079","188","0.18","30-08-2026 01:28:09"
".claude\worktrees\musing-bartik-79ce5a\backend\src\modules\M079\routes.js","C:\Users\DIYA GOEL\Downloads\EBDESIGN\.claude\worktrees\musing-bartik-79ce5a\backend\src\modules\M079\routes.js","routes.js",".js","C:\Users\DIYA GOEL\Downloads\EBDESIGN\.claude\worktrees\musing-bartik-79ce5a\backend\src\modules\M079","493","0.48","30-08-2026 01:28:09"
".claude\worktrees\musing-bartik-79ce5a\backend\src\modules\M079\service.js","C:\Users\DIYA GOEL\Downloads\EBDESIGN\.claude\worktrees\musing-bartik-79ce5a\backend\src\modules\M079\service.js","service.js",".js","C:\Users\DIYA GOEL\Downloads\EBDESIGN\.claude\worktrees\musing-bartik-79ce5a\backend\src\modules\M079","14661","14.32","30-08-2026 01:28:09"
".claude\worktrees\musing-bartik-79ce5a\backend\src\modules\M080\controller.js","C:\Users\DIYA GOEL\Downloads\EBDESIGN\.claude\worktrees\musing-bartik-79ce5a\backend\src\modules\M080\controller.js","controller.js",".js","C:\Users\DIYA GOEL\Downloads\EBDESIGN\.claude\worktrees\musing-bartik-79ce5a\backend\src\modules\M080","1576","1.54","30-08-2026 01:28:09"
".claude\worktrees\musing-bartik-79ce5a\backend\src\modules\M080\index.js","C:\Users\DIYA GOEL\Downloads\EBDESIGN\.claude\worktrees\musing-bartik-79ce5a\backend\src\modules\M080\index.js","index.js",".js","C:\Users\DIYA GOEL\Downloads\EBDESIGN\.claude\worktrees\musing-bartik-79ce5a\backend\src\modules\M080","533","0.52","30-08-2026 01:28:09"
".claude\worktrees\musing-bartik-79ce5a\backend\src\modules\M080\model.sql","C:\Users\DIYA GOEL\Downloads\EBDESIGN\.claude\worktrees\musing-bartik-79ce5a\backend\src\modules\M080\model.sql","model.sql",".sql","C:\Users\DIYA GOEL\Downloads\EBDESIGN\.claude\worktrees\musing-bartik-79ce5a\backend\src\modules\M080","4214","4.12","30-08-2026 01:28:09"
".claude\worktrees\musing-bartik-79ce5a\backend\src\modules\M080\README.md","C:\Users\DIYA GOEL\Downloads\EBDESIGN\.claude\worktrees\musing-bartik-79ce5a\backend\src\modules\M080\README.md","README.md",".md","C:\Users\DIYA GOEL\Downloads\EBDESIGN\.claude\worktrees\musing-bartik-79ce5a\backend\src\modules\M080","183","0.18","30-08-2026 01:28:09"
".claude\worktrees\musing-bartik-79ce5a\backend\src\modules\M080\routes.js","C:\Users\DIYA GOEL\Downloads\EBDESIGN\.claude\worktrees\musing-bartik-79ce5a\backend\src\modules\M080\routes.js","routes.js",".js","C:\Users\DIYA GOEL\Downloads\EBDESIGN\.claude\worktrees\musing-bartik-79ce5a\backend\src\modules\M080","460","0.45","30-08-2026 01:28:09"
".claude\worktrees\musing-bartik-79ce5a\backend\src\modules\M080\service.js","C:\Users\DIYA GOEL\Downloads\EBDESIGN\.claude\worktrees\musing-bartik-79ce5a\backend\src\modules\M080\service.js","service.js",".js","C:\Users\DIYA GOEL\Downloads\EBDESIGN\.claude\worktrees\musing-bartik-79ce5a\backend\src\modules\M080","15104","14.75","30-08-2026 01:28:09"
".claude\worktrees\musing-bartik-79ce5a\backend\src\modules\M081\controller.js","C:\Users\DIYA GOEL\Downloads\EBDESIGN\.claude\worktrees\musing-bartik-79ce5a\backend\src\modules\M081\controller.js","controller.js",".js","C:\Users\DIYA GOEL\Downloads\EBDESIGN\.claude\worktrees\musing-bartik-79ce5a\backend\src\modules\M081","5921","5.78","30-08-2026 01:28:09"
".claude\worktrees\musing-bartik-79ce5a\backend\src\modules\M081\index.js","C:\Users\DIYA GOEL\Downloads\EBDESIGN\.claude\worktrees\musing-bartik-79ce5a\backend\src\modules\M081\index.js","index.js",".js","C:\Users\DIYA GOEL\Downloads\EBDESIGN\.claude\worktrees\musing-bartik-79ce5a\backend\src\modules\M081","1360","1.33","30-08-2026 01:28:09"
".claude\worktrees\musing-bartik-79ce5a\backend\src\modules\M081\model.sql","C:\Users\DIYA GOEL\Downloads\EBDESIGN\.claude\worktrees\musing-bartik-79ce5a\backend\src\modules\M081\model.sql","model.sql",".sql","C:\Users\DIYA GOEL\Downloads\EBDESIGN\.claude\worktrees\musing-bartik-79ce5a\backend\src\modules\M081","4263","4.16","30-08-2026 01:28:09"
".claude\worktrees\musing-bartik-79ce5a\backend\src\modules\M081\README.md","C:\Users\DIYA GOEL\Downloads\EBDESIGN\.claude\worktrees\musing-bartik-79ce5a\backend\src\modules\M081\README.md","README.md",".md","C:\Users\DIYA GOEL\Downloads\EBDESIGN\.claude\worktrees\musing-bartik-79ce5a\backend\src\modules\M081","1348","1.32","30-08-2026 01:28:09"
".claude\worktrees\musing-bartik-79ce5a\backend\src\modules\M081\routes.js","C:\Users\DIYA GOEL\Downloads\EBDESIGN\.claude\worktrees\musing-bartik-79ce5a\backend\src\modules\M081\routes.js","routes.js",".js","C:\Users\DIYA GOEL\Downloads\EBDESIGN\.claude\worktrees\musing-bartik-79ce5a\backend\src\modules\M081","1417","1.38","30-08-2026 01:28:09"
".claude\worktrees\musing-bartik-79ce5a\backend\src\modules\M081\service.js","C:\Users\DIYA GOEL\Downloads\EBDESIGN\.claude\worktrees\musing-bartik-79ce5a\backend\src\modules\M081\service.js","service.js",".js","C:\Users\DIYA GOEL\Downloads\EBDESIGN\.claude\worktrees\musing-bartik-79ce5a\backend\src\modules\M081","18350","17.92","30-08-2026 01:28:09"
".claude\worktrees\musing-bartik-79ce5a\backend\src\modules\M082\controller.js","C:\Users\DIYA GOEL\Downloads\EBDESIGN\.claude\worktrees\musing-bartik-79ce5a\backend\src\modules\M082\controller.js","controller.js",".js","C:\Users\DIYA GOEL\Downloads\EBDESIGN\.claude\worktrees\musing-bartik-79ce5a\backend\src\modules\M082","4739","4.63","30-08-2026 01:28:09"
".claude\worktrees\musing-bartik-79ce5a\backend\src\modules\M082\index.js","C:\Users\DIYA GOEL\Downloads\EBDESIGN\.claude\worktrees\musing-bartik-79ce5a\backend\src\modules\M082\index.js","index.js",".js","C:\Users\DIYA GOEL\Downloads\EBDESIGN\.claude\worktrees\musing-bartik-79ce5a\backend\src\modules\M082","1218","1.19","30-08-2026 01:28:09"
".claude\worktrees\musing-bartik-79ce5a\backend\src\modules\M082\model.sql","C:\Users\DIYA GOEL\Downloads\EBDESIGN\.claude\worktrees\musing-bartik-79ce5a\backend\src\modules\M082\model.sql","model.sql",".sql","C:\Users\DIYA GOEL\Downloads\EBDESIGN\.claude\worktrees\musing-bartik-79ce5a\backend\src\modules\M082","5429","5.3","30-08-2026 01:28:09"
".claude\worktrees\musing-bartik-79ce5a\backend\src\modules\M082\README.md","C:\Users\DIYA GOEL\Downloads\EBDESIGN\.claude\worktrees\musing-bartik-79ce5a\backend\src\modules\M082\README.md","README.md",".md","C:\Users\DIYA GOEL\Downloads\EBDESIGN\.claude\worktrees\musing-bartik-79ce5a\backend\src\modules\M082","1325","1.29","30-08-2026 01:28:09"
".claude\worktrees\musing-bartik-79ce5a\backend\src\modules\M082\routes.js","C:\Users\DIYA GOEL\Downloads\EBDESIGN\.claude\worktrees\musing-bartik-79ce5a\backend\src\modules\M082\routes.js","routes.js",".js","C:\Users\DIYA GOEL\Downloads\EBDESIGN\.claude\worktrees\musing-bartik-79ce5a\backend\src\modules\M082","1262","1.23","30-08-2026 01:28:09"
".claude\worktrees\musing-bartik-79ce5a\backend\src\modules\M082\service.js","C:\Users\DIYA GOEL\Downloads\EBDESIGN\.claude\worktrees\musing-bartik-79ce5a\backend\src\modules\M082\service.js","service.js",".js","C:\Users\DIYA GOEL\Downloads\EBDESIGN\.claude\worktrees\musing-bartik-79ce5a\backend\src\modules\M082","20981","20.49","30-08-2026 01:28:09"
".claude\worktrees\musing-bartik-79ce5a\backend\src\modules\M083\controller.js","C:\Users\DIYA GOEL\Downloads\EBDESIGN\.claude\worktrees\musing-bartik-79ce5a\backend\src\modules\M083\controller.js","controller.js",".js","C:\Users\DIYA GOEL\Downloads\EBDESIGN\.claude\worktrees\musing-bartik-79ce5a\backend\src\modules\M083","3601","3.52","30-08-2026 01:28:09"
".claude\worktrees\musing-bartik-79ce5a\backend\src\modules\M083\index.js","C:\Users\DIYA GOEL\Downloads\EBDESIGN\.claude\worktrees\musing-bartik-79ce5a\backend\src\modules\M083\index.js","index.js",".js","C:\Users\DIYA GOEL\Downloads\EBDESIGN\.claude\worktrees\musing-bartik-79ce5a\backend\src\modules\M083","910","0.89","30-08-2026 01:28:09"
".claude\worktrees\musing-bartik-79ce5a\backend\src\modules\M083\model.sql","C:\Users\DIYA GOEL\Downloads\EBDESIGN\.claude\worktrees\musing-bartik-79ce5a\backend\src\modules\M083\model.sql","model.sql",".sql","C:\Users\DIYA GOEL\Downloads\EBDESIGN\.claude\worktrees\musing-bartik-79ce5a\backend\src\modules\M083","5745","5.61","30-08-2026 01:28:09"
".claude\worktrees\musing-bartik-79ce5a\backend\src\modules\M083\README.md","C:\Users\DIYA GOEL\Downloads\EBDESIGN\.claude\worktrees\musing-bartik-79ce5a\backend\src\modules\M083\README.md","README.md",".md","C:\Users\DIYA GOEL\Downloads\EBDESIGN\.claude\worktrees\musing-bartik-79ce5a\backend\src\modules\M083","1109","1.08","30-08-2026 01:28:09"
