"File","Integration","EvidenceType"
".claude\worktrees\intelligent-sutherland-9f1488\modules\M576100_ANALYTICSMONITORING\module.json","PostgreSQL","TEXT_REFERENCE"
".claude\worktrees\intelligent-sutherland-9f1488\modules\M590100_BIODIVERSITY\module.json","PostgreSQL","TEXT_REFERENCE"
".claude\worktrees\intelligent-sutherland-9f1488\modules\M606100_REALTIMEMONITORING\module.json","PostgreSQL","TEXT_REFERENCE"
".claude\worktrees\intelligent-sutherland-9f1488\modules\M61100_VISION\module.json","PostgreSQL","TEXT_REFERENCE"
".claude\worktrees\intelligent-sutherland-9f1488\modules\M615100_LOGISTICS\module.json","PostgreSQL","TEXT_REFERENCE"
".claude\worktrees\intelligent-sutherland-9f1488\modules\M618100_GLUTWARNING\module.json","PostgreSQL","TEXT_REFERENCE"
".claude\worktrees\intelligent-sutherland-9f1488\modules\M62100_EQUIPMENTEXCHANGE\module.json","PostgreSQL","TEXT_REFERENCE"
".claude\worktrees\intelligent-sutherland-9f1488\modules\M629100_MOBILITYRIDES\module.json","PostgreSQL","TEXT_REFERENCE"
".claude\worktrees\intelligent-sutherland-9f1488\modules\M639100_OMNICHANNELAI\module.json","PostgreSQL","TEXT_REFERENCE"
".claude\worktrees\intelligent-sutherland-9f1488\modules\M639100_WHATSAPP\module.json","PostgreSQL","TEXT_REFERENCE"
".claude\worktrees\intelligent-sutherland-9f1488\modules\M640100_INSURANCEPOLICYISSUANCE\module.json","PostgreSQL","TEXT_REFERENCE"
".claude\worktrees\intelligent-sutherland-9f1488\modules\M645100_LIBRARYKNOWLEDGE\backend\service.js","PostgreSQL","TEXT_REFERENCE"
".claude\worktrees\intelligent-sutherland-9f1488\modules\M645100_LIBRARYKNOWLEDGE\module.json","PostgreSQL","TEXT_REFERENCE"
".claude\worktrees\intelligent-sutherland-9f1488\modules\M652100_ARVR\module.json","PostgreSQL","TEXT_REFERENCE"
".claude\worktrees\intelligent-sutherland-9f1488\modules\M652100_GOVERNMENTSCHEME\module.json","PostgreSQL","TEXT_REFERENCE"
".claude\worktrees\intelligent-sutherland-9f1488\modules\M652100_TENANTMANAGEMENT\module.json","PostgreSQL","TEXT_REFERENCE"
".claude\worktrees\intelligent-sutherland-9f1488\modules\M657100_MULTILINGUAL\module.json","PostgreSQL","TEXT_REFERENCE"
".claude\worktrees\intelligent-sutherland-9f1488\modules\M663100_SHAREDINFRA\module.json","PostgreSQL","TEXT_REFERENCE"
".claude\worktrees\intelligent-sutherland-9f1488\modules\M664100_MARKETINTELLIGENCE\module.json","PostgreSQL","TEXT_REFERENCE"
".claude\worktrees\intelligent-sutherland-9f1488\modules\M675100_AIAGENTICCOMPANION\module.json","PostgreSQL","TEXT_REFERENCE"
".claude\worktrees\intelligent-sutherland-9f1488\modules\M68100_INDIGENOUSKNOWLEDGE\module.json","PostgreSQL","TEXT_REFERENCE"
".claude\worktrees\intelligent-sutherland-9f1488\modules\M695100_GST\module.json","PostgreSQL","TEXT_REFERENCE"
".claude\worktrees\intelligent-sutherland-9f1488\modules\M697100_ESCROW\module.json","PostgreSQL","TEXT_REFERENCE"
".claude\worktrees\intelligent-sutherland-9f1488\modules\M697100_INSURANCEFRAUDDETECTION\module.json","PostgreSQL","TEXT_REFERENCE"
".claude\worktrees\intelligent-sutherland-9f1488\modules\M712100_ENGINEERINGPROJECT\module.json","PostgreSQL","TEXT_REFERENCE"
".claude\worktrees\intelligent-sutherland-9f1488\modules\M714100_PRODUCTMEDIAAI\module.json","PostgreSQL","TEXT_REFERENCE"
".claude\worktrees\intelligent-sutherland-9f1488\modules\M722100_FARMER\module.json","PostgreSQL","TEXT_REFERENCE"
".claude\worktrees\intelligent-sutherland-9f1488\modules\M726100_FORESTRY\module.json","PostgreSQL","TEXT_REFERENCE"
".claude\worktrees\intelligent-sutherland-9f1488\modules\M735100_FOLUBENCHMARK\module.json","PostgreSQL","TEXT_REFERENCE"
".claude\worktrees\intelligent-sutherland-9f1488\modules\M746100_ANALYTICS\module.json","PostgreSQL","TEXT_REFERENCE"
".claude\worktrees\intelligent-sutherland-9f1488\modules\M759100_DEMAND\module.json","PostgreSQL","TEXT_REFERENCE"
".claude\worktrees\intelligent-sutherland-9f1488\modules\M763100_ENTERPRISECONTROL\module.json","PostgreSQL","TEXT_REFERENCE"
".claude\worktrees\intelligent-sutherland-9f1488\modules\M764100_V42INTELLIGENCE\module.json","PostgreSQL","TEXT_REFERENCE"
".claude\worktrees\intelligent-sutherland-9f1488\modules\M767100_DPRGENERATION\module.json","PostgreSQL","TEXT_REFERENCE"
".claude\worktrees\intelligent-sutherland-9f1488\modules\M771100_COSTCONTROL\module.json","PostgreSQL","TEXT_REFERENCE"
".claude\worktrees\intelligent-sutherland-9f1488\modules\M791100_RURALENTERPRISE\module.json","PostgreSQL","TEXT_REFERENCE"
".claude\worktrees\intelligent-sutherland-9f1488\modules\M801100_INSTITUTIONALPROCUREMENT\module.json","PostgreSQL","TEXT_REFERENCE"
".claude\worktrees\intelligent-sutherland-9f1488\modules\M805100_EXPERIENCELAYER\module.json","PostgreSQL","TEXT_REFERENCE"
".claude\worktrees\intelligent-sutherland-9f1488\modules\M807100_ECOMMERCEAI\module.json","PostgreSQL","TEXT_REFERENCE"
".claude\worktrees\intelligent-sutherland-9f1488\modules\M8100_RECIPEINTELLIGENCE\module.json","PostgreSQL","TEXT_REFERENCE"
".claude\worktrees\intelligent-sutherland-9f1488\modules\M82100_GOAT\module.json","PostgreSQL","TEXT_REFERENCE"
".claude\worktrees\intelligent-sutherland-9f1488\modules\M822100_MILLCIRCUIT\module.json","PostgreSQL","TEXT_REFERENCE"
".claude\worktrees\intelligent-sutherland-9f1488\modules\M825100_DIGITALPRODUCTPASSPORT\module.json","PostgreSQL","TEXT_REFERENCE"
".claude\worktrees\intelligent-sutherland-9f1488\modules\M826100_ECOMMERCE\module.json","PostgreSQL","TEXT_REFERENCE"
".claude\worktrees\intelligent-sutherland-9f1488\modules\M840100_SYSTEMADMINISTRATION\module.json","PostgreSQL","TEXT_REFERENCE"
".claude\worktrees\intelligent-sutherland-9f1488\modules\M844100_FARMERVALUE\module.json","PostgreSQL","TEXT_REFERENCE"
".claude\worktrees\intelligent-sutherland-9f1488\modules\M852100_SHAREDINFRASTRUCTURE\module.json","PostgreSQL","TEXT_REFERENCE"
".claude\worktrees\intelligent-sutherland-9f1488\modules\M854100_INFORMATIONSHARING\module.json","PostgreSQL","TEXT_REFERENCE"
".claude\worktrees\intelligent-sutherland-9f1488\modules\M858100_PIG\module.json","PostgreSQL","TEXT_REFERENCE"
".claude\worktrees\intelligent-sutherland-9f1488\modules\M865100_PROJECTSYSTEMS\module.json","PostgreSQL","TEXT_REFERENCE"
".claude\worktrees\intelligent-sutherland-9f1488\modules\M87100_ANIMALHEALTH\module.json","PostgreSQL","TEXT_REFERENCE"
".claude\worktrees\intelligent-sutherland-9f1488\modules\M897100_CONSUMERHEALTH\module.json","PostgreSQL","TEXT_REFERENCE"
".claude\worktrees\intelligent-sutherland-9f1488\modules\M90100_IOTINTEGRATION\module.json","PostgreSQL","TEXT_REFERENCE"
".claude\worktrees\intelligent-sutherland-9f1488\modules\MIGRATION_SYSTEM\migration-script.js","PostgreSQL","TEXT_REFERENCE"
".claude\worktrees\intelligent-sutherland-9f1488\modules\MODULE_BACKBONE\README.md","PostgreSQL","TEXT_REFERENCE"
".claude\worktrees\intelligent-sutherland-9f1488\modules\MODULE_REGISTRY.json","PostgreSQL","TEXT_REFERENCE"
".claude\worktrees\intelligent-sutherland-9f1488\modules\SYSTEM_OVERVIEW.md","PostgreSQL","TEXT_REFERENCE"
".claude\worktrees\intelligent-sutherland-9f1488\modules\TEMPLATES\MODULE_TEMPLATE\ai\context.js","PostgreSQL","TEXT_REFERENCE"
".claude\worktrees\intelligent-sutherland-9f1488\modules\TEMPLATES\MODULE_TEMPLATE\backend\service.js","PostgreSQL","TEXT_REFERENCE"
".claude\worktrees\intelligent-sutherland-9f1488\modules\TEMPLATES\MODULE_TEMPLATE\module.json","PostgreSQL","TEXT_REFERENCE"
".claude\worktrees\intelligent-sutherland-9f1488\QUICK_START_GUIDE.md","PostgreSQL","TEXT_REFERENCE"
".claude\worktrees\intelligent-sutherland-9f1488\README.md","PostgreSQL","TEXT_REFERENCE"
".claude\worktrees\intelligent-sutherland-9f1488\tools\build-status-page.js","PostgreSQL","TEXT_REFERENCE"
".claude\worktrees\intelligent-sutherland-9f1488\tools\validate-resolution-rules.js","PostgreSQL","TEXT_REFERENCE"
".claude\worktrees\intelligent-sutherland-9f1488\tools\wireframe-boundaries.js","PostgreSQL","TEXT_REFERENCE"
".claude\worktrees\jolly-feynman-9d174f\.cursor\settings.json","PostgreSQL","TEXT_REFERENCE"
".claude\worktrees\jolly-feynman-9d174f\.devin\environment.yaml","PostgreSQL","TEXT_REFERENCE"
".claude\worktrees\jolly-feynman-9d174f\.github\workflows\ci.yml","PostgreSQL","TEXT_REFERENCE"
".claude\worktrees\jolly-feynman-9d174f\AFRERA_CLAUDE_BUILD_DIRECTIVE.md","PostgreSQL","TEXT_REFERENCE"
".claude\worktrees\jolly-feynman-9d174f\AFRERA_DEVELOPMENT_INFRASTRUCTURE_SPECIFICATION.md","PostgreSQL","TEXT_REFERENCE"
".claude\worktrees\jolly-feynman-9d174f\AFRERA_DEVELOPMENT_OPERATING_SYSTEM_SPECIFICATION.md","PostgreSQL","TEXT_REFERENCE"
".claude\worktrees\jolly-feynman-9d174f\AFRERA_DEVELOPMENT_STACK_SETUP.md","PostgreSQL","TEXT_REFERENCE"
".claude\worktrees\jolly-feynman-9d174f\AFRERA_ENGINEERING_GOVERNANCE_SYSTEM_SPECIFICATION.md","PostgreSQL","TEXT_REFERENCE"
".claude\worktrees\jolly-feynman-9d174f\AFRERA_FINANCIAL_SERVICES_PLATFORM_SPECIFICATION.md","PostgreSQL","TEXT_REFERENCE"
".claude\worktrees\jolly-feynman-9d174f\AFRERA_IMPLEMENTATION_INSTRUCTIONS_FOR_DEVIN.md","PostgreSQL","TEXT_REFERENCE"
".claude\worktrees\jolly-feynman-9d174f\AFRERA_INTEGRATED_PLATFORM_ARCHITECTURE.md","PostgreSQL","TEXT_REFERENCE"
".claude\worktrees\jolly-feynman-9d174f\AFRERA_PRECISION_AGRICULTURE_INTELLIGENCE_PLATFORM_SPECIFICATION.md","PostgreSQL","TEXT_REFERENCE"
".claude\worktrees\jolly-feynman-9d174f\AFRERA_PUBLIC_DATA_INTELLIGENCE_PLATFORM_SPECIFICATION.md","PostgreSQL","TEXT_REFERENCE"
".claude\worktrees\jolly-feynman-9d174f\AFRERA_PUBLIC_DATA_INTELLIGENCE_PLATFORM_SPECIFICATION_ENHANCED.md","PostgreSQL","TEXT_REFERENCE"
".claude\worktrees\jolly-feynman-9d174f\AFRERA_VETERINARY_INTELLIGENCE_PLATFORM_SPECIFICATION.md","PostgreSQL","TEXT_REFERENCE"
".claude\worktrees\jolly-feynman-9d174f\ARCHITECTURE_ENHANCEMENT_PLAN.md","PostgreSQL","TEXT_REFERENCE"
".claude\worktrees\jolly-feynman-9d174f\backend\.env.example","PostgreSQL","TEXT_REFERENCE"
".claude\worktrees\jolly-feynman-9d174f\backend\.github\workflows\ci-cd.yml","PostgreSQL","TEXT_REFERENCE"
".claude\worktrees\jolly-feynman-9d174f\backend\_removed_2026-08-04\models\Order.js","PostgreSQL","TEXT_REFERENCE"
".claude\worktrees\jolly-feynman-9d174f\backend\_removed_2026-08-04\models\Product.js","PostgreSQL","TEXT_REFERENCE"
".claude\worktrees\jolly-feynman-9d174f\backend\_removed_2026-08-04\models\User.js","PostgreSQL","TEXT_REFERENCE"
".claude\worktrees\jolly-feynman-9d174f\backend\_removed_2026-08-04\README.md","PostgreSQL","TEXT_REFERENCE"
".claude\worktrees\jolly-feynman-9d174f\backend\docker-compose.yml","PostgreSQL","TEXT_REFERENCE"
".claude\worktrees\jolly-feynman-9d174f\backend\eslint-report.json","PostgreSQL","TEXT_REFERENCE"
".claude\worktrees\jolly-feynman-9d174f\backend\jest.config.js","PostgreSQL","TEXT_REFERENCE"
".claude\worktrees\jolly-feynman-9d174f\backend\package.json","PostgreSQL","TEXT_REFERENCE"
".claude\worktrees\jolly-feynman-9d174f\backend\package-lock.json","PostgreSQL","TEXT_REFERENCE"
".claude\worktrees\jolly-feynman-9d174f\backend\src\controllers\ecommerceController.js","PostgreSQL","TEXT_REFERENCE"
".claude\worktrees\jolly-feynman-9d174f\backend\src\core\aiOrchestrator.js","PostgreSQL","TEXT_REFERENCE"
".claude\worktrees\jolly-feynman-9d174f\backend\src\core\withTransaction.js","PostgreSQL","TEXT_REFERENCE"
".claude\worktrees\jolly-feynman-9d174f\backend\src\database\advanced_pool.js","PostgreSQL","TEXT_REFERENCE"
".claude\worktrees\jolly-feynman-9d174f\backend\src\database\backup\backup_manager.js","PostgreSQL","TEXT_REFERENCE"
".claude\worktrees\jolly-feynman-9d174f\backend\src\database\connection.js","PostgreSQL","TEXT_REFERENCE"
".claude\worktrees\jolly-feynman-9d174f\backend\src\database\migrate.js","PostgreSQL","TEXT_REFERENCE"
".claude\worktrees\jolly-feynman-9d174f\backend\src\database\migrations\000_base_schema.sql","PostgreSQL","TEXT_REFERENCE"
".claude\worktrees\jolly-feynman-9d174f\backend\src\database\migrations\009_marketplace_enhancements.sql","PostgreSQL","TEXT_REFERENCE"
".claude\worktrees\jolly-feynman-9d174f\backend\src\database\migrations\010_insurance_enhancements.sql","PostgreSQL","TEXT_REFERENCE"
".claude\worktrees\jolly-feynman-9d174f\backend\src\database\migrations\011_farmer_portal_enhancements.sql","PostgreSQL","TEXT_REFERENCE"
".claude\worktrees\jolly-feynman-9d174f\backend\src\database\migrations\012_governance_module.sql","PostgreSQL","TEXT_REFERENCE"
".claude\worktrees\jolly-feynman-9d174f\backend\src\database\migrations\013_farmer_health_welfare_module.sql","PostgreSQL","TEXT_REFERENCE"
".claude\worktrees\jolly-feynman-9d174f\backend\src\database\migrations\013_logistics_enhancements.sql","PostgreSQL","TEXT_REFERENCE"
".claude\worktrees\jolly-feynman-9d174f\backend\src\database\migrations\014_audit_system.sql","PostgreSQL","TEXT_REFERENCE"
".claude\worktrees\jolly-feynman-9d174f\backend\src\database\migrations\015_advanced_features.sql","PostgreSQL","TEXT_REFERENCE"
".claude\worktrees\jolly-feynman-9d174f\backend\src\database\migrations\016_ai_copilot_schema.sql","PostgreSQL","TEXT_REFERENCE"
".claude\worktrees\jolly-feynman-9d174f\backend\src\database\migrations\017_ar_vr_schema.sql","PostgreSQL","TEXT_REFERENCE"
".claude\worktrees\jolly-feynman-9d174f\backend\src\database\migrations\018_biodiversity_schema.sql","PostgreSQL","TEXT_REFERENCE"
".claude\worktrees\jolly-feynman-9d174f\backend\src\database\migrations\019_blockchain_traceability_schema.sql","PostgreSQL","TEXT_REFERENCE"
".claude\worktrees\jolly-feynman-9d174f\backend\src\database\migrations\020_consumer_health_schema.sql","PostgreSQL","TEXT_REFERENCE"
".claude\worktrees\jolly-feynman-9d174f\backend\src\database\migrations\021_conversational_ai_schema.sql","PostgreSQL","TEXT_REFERENCE"
".claude\worktrees\jolly-feynman-9d174f\backend\src\database\migrations\022_digital_product_passport_schema.sql","PostgreSQL","TEXT_REFERENCE"
".claude\worktrees\jolly-feynman-9d174f\backend\src\database\migrations\023_engineering_schema.sql","PostgreSQL","TEXT_REFERENCE"
".claude\worktrees\jolly-feynman-9d174f\backend\src\database\migrations\024_food_intelligence_schema.sql","PostgreSQL","TEXT_REFERENCE"
".claude\worktrees\jolly-feynman-9d174f\backend\src\database\migrations\025_food_safety_schema.sql","PostgreSQL","TEXT_REFERENCE"
".claude\worktrees\jolly-feynman-9d174f\backend\src\database\migrations\027_gi_intelligence_schema.sql","PostgreSQL","TEXT_REFERENCE"
".claude\worktrees\jolly-feynman-9d174f\backend\src\database\migrations\028_gst_schema.sql","PostgreSQL","TEXT_REFERENCE"
".claude\worktrees\jolly-feynman-9d174f\backend\src\database\migrations\029_indigenous_knowledge_schema.sql","PostgreSQL","TEXT_REFERENCE"
".claude\worktrees\jolly-feynman-9d174f\backend\src\database\migrations\030_institutional_procurement_schema.sql","PostgreSQL","TEXT_REFERENCE"
".claude\worktrees\jolly-feynman-9d174f\backend\src\database\migrations\031_iot_integration_schema.sql","PostgreSQL","TEXT_REFERENCE"
".claude\worktrees\jolly-feynman-9d174f\backend\src\database\migrations\032_knowledge_graph_schema.sql","PostgreSQL","TEXT_REFERENCE"
".claude\worktrees\jolly-feynman-9d174f\backend\src\database\migrations\033_laboratory_erp_schema.sql","PostgreSQL","TEXT_REFERENCE"
".claude\worktrees\jolly-feynman-9d174f\backend\src\database\migrations\034_logistics_enhancement_schema.sql","PostgreSQL","TEXT_REFERENCE"
".claude\worktrees\jolly-feynman-9d174f\backend\src\database\migrations\035_multilingual_schema.sql","PostgreSQL","TEXT_REFERENCE"
".claude\worktrees\jolly-feynman-9d174f\backend\src\database\migrations\036_nutrition_intelligence_schema.sql","PostgreSQL","TEXT_REFERENCE"
".claude\worktrees\jolly-feynman-9d174f\backend\src\database\migrations\037_omnichannel_ai_schema.sql","PostgreSQL","TEXT_REFERENCE"
".claude\worktrees\jolly-feynman-9d174f\backend\src\database\migrations\038_organic_traceability_schema.sql","PostgreSQL","TEXT_REFERENCE"
".claude\worktrees\jolly-feynman-9d174f\backend\src\database\migrations\039_predictive_analytics_schema.sql","PostgreSQL","TEXT_REFERENCE"
".claude\worktrees\jolly-feynman-9d174f\backend\src\database\migrations\040_recipe_intelligence_schema.sql","PostgreSQL","TEXT_REFERENCE"
".claude\worktrees\jolly-feynman-9d174f\backend\src\database\migrations\043_shelf_life_schema.sql","PostgreSQL","TEXT_REFERENCE"
".claude\worktrees\jolly-feynman-9d174f\backend\src\database\migrations\044_value_commerce_schema.sql","PostgreSQL","TEXT_REFERENCE"
".claude\worktrees\jolly-feynman-9d174f\backend\src\database\migrations\045_voice_ai_schema.sql","PostgreSQL","TEXT_REFERENCE"
".claude\worktrees\jolly-feynman-9d174f\backend\src\database\migrations\046_advanced_voice_ai_tables.sql","PostgreSQL","TEXT_REFERENCE"
".claude\worktrees\jolly-feynman-9d174f\backend\src\database\migrations\047_gst_tables.sql","PostgreSQL","TEXT_REFERENCE"
".claude\worktrees\jolly-feynman-9d174f\backend\src\database\migrations\048_offline_payment_tables.sql","PostgreSQL","TEXT_REFERENCE"
".claude\worktrees\jolly-feynman-9d174f\backend\src\database\migrations\049_offline_sync_tables.sql","PostgreSQL","TEXT_REFERENCE"
".claude\worktrees\jolly-feynman-9d174f\backend\src\database\migrations\050_sms_auth_tables.sql","PostgreSQL","TEXT_REFERENCE"
".claude\worktrees\jolly-feynman-9d174f\backend\src\database\migrations\061_decision_support_data_gaps.sql","PostgreSQL","TEXT_REFERENCE"
".claude\worktrees\jolly-feynman-9d174f\backend\src\database\migrations\063_farmer_credit_risk_resolution.sql","PostgreSQL","TEXT_REFERENCE"
".claude\worktrees\jolly-feynman-9d174f\backend\src\database\migrations\998_foreign_key_indexes.sql","PostgreSQL","TEXT_REFERENCE"
".claude\worktrees\jolly-feynman-9d174f\backend\src\database\migrations\9995_scheme_verification_map_protection.sql","PostgreSQL","TEXT_REFERENCE"
".claude\worktrees\jolly-feynman-9d174f\backend\src\database\migrations\9997_enterprise_memory_schema.sql","PostgreSQL","TEXT_REFERENCE"
".claude\worktrees\jolly-feynman-9d174f\backend\src\database\migrations\9998_driver_location_telemetry_columns.sql","PostgreSQL","TEXT_REFERENCE"
".claude\worktrees\jolly-feynman-9d174f\backend\src\database\migrations\9999_zzzzzzzzzz_unified_ledger_schema.sql","PostgreSQL","TEXT_REFERENCE"
".claude\worktrees\jolly-feynman-9d174f\backend\src\database\migrations\enhanced_migrate.js","PostgreSQL","TEXT_REFERENCE"
".claude\worktrees\jolly-feynman-9d174f\backend\src\database\models\index.js","PostgreSQL","TEXT_REFERENCE"
".claude\worktrees\jolly-feynman-9d174f\backend\src\database\models\Order.js","PostgreSQL","TEXT_REFERENCE"
".claude\worktrees\jolly-feynman-9d174f\backend\src\database\models\Product.js","PostgreSQL","TEXT_REFERENCE"
".claude\worktrees\jolly-feynman-9d174f\backend\src\database\models\User.js","PostgreSQL","TEXT_REFERENCE"
".claude\worktrees\jolly-feynman-9d174f\backend\src\database\monitoring\database_monitor.js","PostgreSQL","TEXT_REFERENCE"
".claude\worktrees\jolly-feynman-9d174f\backend\src\database\optimization\query_optimizer.js","PostgreSQL","TEXT_REFERENCE"
".claude\worktrees\jolly-feynman-9d174f\backend\src\database\pool.js","PostgreSQL","TEXT_REFERENCE"
".claude\worktrees\jolly-feynman-9d174f\backend\src\database\README.md","PostgreSQL","TEXT_REFERENCE"
".claude\worktrees\jolly-feynman-9d174f\backend\src\database\schema.sql","PostgreSQL","TEXT_REFERENCE"
".claude\worktrees\jolly-feynman-9d174f\backend\src\database\schema-decisions.json","PostgreSQL","TEXT_REFERENCE"
