"File","Role","PathClass","InDegree","OutDegree","TotalDegree"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\controllers\ecommerceAIController.js","CONTROLLER","PRODUCTION_OR_REVIEW","1","1","2"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\services\farmCostingService.js","SERVICE","PRODUCTION_OR_REVIEW","1","1","2"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\services\ecommerceMarketingService.js","SERVICE","PRODUCTION_OR_REVIEW","1","1","2"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M273\service.js","SERVICE","PRODUCTION_OR_REVIEW","1","1","2"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M184\controller.js","CONTROLLER","PRODUCTION_OR_REVIEW","1","1","2"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M265\service.js","SERVICE","PRODUCTION_OR_REVIEW","1","1","2"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M272\service.js","SERVICE","PRODUCTION_OR_REVIEW","1","1","2"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\services\offlinePaymentService.js","SERVICE","PRODUCTION_OR_REVIEW","1","1","2"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\services\biodiversityService.js","SERVICE","PRODUCTION_OR_REVIEW","1","1","2"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\services\whatsappService.js","SERVICE","PRODUCTION_OR_REVIEW","1","1","2"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M117\controller.js","CONTROLLER","PRODUCTION_OR_REVIEW","1","1","2"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M64\routes.js","ROUTE","PRODUCTION_OR_REVIEW","1","1","2"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\aiSelfHealingDomainRoutes.js","ROUTE","PRODUCTION_OR_REVIEW","1","1","2"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M271\controller.js","CONTROLLER","PRODUCTION_OR_REVIEW","1","1","2"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\services\seedVaultService.js","SERVICE","PRODUCTION_OR_REVIEW","1","1","2"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M183\service.js","SERVICE","PRODUCTION_OR_REVIEW","1","1","2"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\services\gstService.js","SERVICE","PRODUCTION_OR_REVIEW","1","1","2"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M062\controller.js","CONTROLLER","PRODUCTION_OR_REVIEW","1","1","2"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M326\service.js","SERVICE","PRODUCTION_OR_REVIEW","1","1","2"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\services\legacy\irrigationManagementService.js","SERVICE","PRODUCTION_OR_REVIEW","1","1","2"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M002\routes.js","ROUTE","PRODUCTION_OR_REVIEW","1","1","2"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M153\service.js","SERVICE","PRODUCTION_OR_REVIEW","1","1","2"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M211\controller.js","CONTROLLER","PRODUCTION_OR_REVIEW","1","1","2"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M296\controller.js","CONTROLLER","PRODUCTION_OR_REVIEW","1","1","2"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M176\controller.js","CONTROLLER","PRODUCTION_OR_REVIEW","1","1","2"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M261\service.js","SERVICE","PRODUCTION_OR_REVIEW","1","1","2"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M201\routes.js","ROUTE","PRODUCTION_OR_REVIEW","1","1","2"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M151\routes.js","ROUTE","PRODUCTION_OR_REVIEW","1","1","2"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M227\service.js","SERVICE","PRODUCTION_OR_REVIEW","1","1","2"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M118\service.js","SERVICE","PRODUCTION_OR_REVIEW","1","1","2"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M238\service.js","SERVICE","PRODUCTION_OR_REVIEW","1","1","2"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M070\service.js","SERVICE","PRODUCTION_OR_REVIEW","1","1","2"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M156\service.js","SERVICE","PRODUCTION_OR_REVIEW","1","1","2"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M230\controller.js","CONTROLLER","PRODUCTION_OR_REVIEW","1","1","2"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\services\cooperativeShareService.js","SERVICE","PRODUCTION_OR_REVIEW","1","1","2"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M321\service.js","SERVICE","PRODUCTION_OR_REVIEW","1","1","2"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M340\service.js","SERVICE","PRODUCTION_OR_REVIEW","1","1","2"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\controllers\paymentGatewayController.js","CONTROLLER","PRODUCTION_OR_REVIEW","1","1","2"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M154\service.js","SERVICE","PRODUCTION_OR_REVIEW","1","1","2"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M301\routes.js","ROUTE","PRODUCTION_OR_REVIEW","1","1","2"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M249\controller.js","CONTROLLER","PRODUCTION_OR_REVIEW","1","1","2"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M041\villageExternalSupplyService.js","SERVICE","PRODUCTION_OR_REVIEW","1","1","2"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M165\service.js","SERVICE","PRODUCTION_OR_REVIEW","1","1","2"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M319\service.js","SERVICE","PRODUCTION_OR_REVIEW","1","1","2"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M220\controller.js","CONTROLLER","PRODUCTION_OR_REVIEW","1","1","2"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M199\controller.js","CONTROLLER","PRODUCTION_OR_REVIEW","1","1","2"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\core\disruptionRoutingAgent.js","OTHER","PRODUCTION_OR_REVIEW","1","1","2"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\services\projectSystemsService.js","SERVICE","PRODUCTION_OR_REVIEW","1","1","2"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\services\rfqService.js","SERVICE","PRODUCTION_OR_REVIEW","1","1","2"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M172\service.js","SERVICE","PRODUCTION_OR_REVIEW","1","1","2"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M277\controller.js","CONTROLLER","PRODUCTION_OR_REVIEW","1","1","2"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\realtimeMonitoringRoutes.js","ROUTE","PRODUCTION_OR_REVIEW","1","1","2"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M171\controller.js","CONTROLLER","PRODUCTION_OR_REVIEW","1","1","2"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M144\controller.js","CONTROLLER","PRODUCTION_OR_REVIEW","1","1","2"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M255\controller.js","CONTROLLER","PRODUCTION_OR_REVIEW","1","1","2"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M066\controller.js","CONTROLLER","PRODUCTION_OR_REVIEW","1","1","2"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M300\service.js","SERVICE","PRODUCTION_OR_REVIEW","1","1","2"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\services\soilHealthService.js","SERVICE","PRODUCTION_OR_REVIEW","1","1","2"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M260\service.js","SERVICE","PRODUCTION_OR_REVIEW","1","1","2"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M295\controller.js","CONTROLLER","PRODUCTION_OR_REVIEW","1","1","2"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\services\laboratoryERPService.js","SERVICE","PRODUCTION_OR_REVIEW","1","1","2"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M038\service.js","SERVICE","PRODUCTION_OR_REVIEW","1","1","2"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M286\service.js","SERVICE","PRODUCTION_OR_REVIEW","1","1","2"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M278\controller.js","CONTROLLER","PRODUCTION_OR_REVIEW","1","1","2"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\services\riskAssessmentService.js","SERVICE","PRODUCTION_OR_REVIEW","1","1","2"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\services\moduleEventService.js","SERVICE","PRODUCTION_OR_REVIEW","1","1","2"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M266\controller.js","CONTROLLER","PRODUCTION_OR_REVIEW","1","1","2"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M339\controller.js","CONTROLLER","PRODUCTION_OR_REVIEW","1","1","2"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M189\controller.js","CONTROLLER","PRODUCTION_OR_REVIEW","1","1","2"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M258\service.js","SERVICE","PRODUCTION_OR_REVIEW","1","1","2"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M297\controller.js","CONTROLLER","PRODUCTION_OR_REVIEW","1","1","2"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M235\service.js","SERVICE","PRODUCTION_OR_REVIEW","1","1","2"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M328\controller.js","CONTROLLER","PRODUCTION_OR_REVIEW","1","1","2"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\services\farmAnalyticsService.js","SERVICE","PRODUCTION_OR_REVIEW","1","1","2"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M242\service.js","SERVICE","PRODUCTION_OR_REVIEW","1","1","2"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M051\service.js","SERVICE","PRODUCTION_OR_REVIEW","1","1","2"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\knowledgeRoutes.js","ROUTE","PRODUCTION_OR_REVIEW","1","1","2"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M015\service.js","SERVICE","PRODUCTION_OR_REVIEW","1","1","2"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\services\dataVisualizationService.js","SERVICE","PRODUCTION_OR_REVIEW","1","1","2"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\orderRoutes.js","ROUTE","PRODUCTION_OR_REVIEW","1","1","2"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M037\controller.js","CONTROLLER","PRODUCTION_OR_REVIEW","1","1","2"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M039\controller.js","CONTROLLER","PRODUCTION_OR_REVIEW","1","1","2"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M158\controller.js","CONTROLLER","PRODUCTION_OR_REVIEW","1","1","2"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M053\controller.js","CONTROLLER","PRODUCTION_OR_REVIEW","1","1","2"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\waterManagementRoutes.js","ROUTE","PRODUCTION_OR_REVIEW","1","1","2"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\services\nlpService.js","SERVICE","PRODUCTION_OR_REVIEW","1","1","2"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M312\service.js","SERVICE","PRODUCTION_OR_REVIEW","1","1","2"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M111\controller.js","CONTROLLER","PRODUCTION_OR_REVIEW","1","1","2"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M145\service.js","SERVICE","PRODUCTION_OR_REVIEW","1","1","2"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M329\service.js","SERVICE","PRODUCTION_OR_REVIEW","1","1","2"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\controllers\farmerTrainingController.js","CONTROLLER","PRODUCTION_OR_REVIEW","1","1","2"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\services\arVrService.js","SERVICE","PRODUCTION_OR_REVIEW","1","1","2"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\services\indigenousKnowledgeService.js","SERVICE","PRODUCTION_OR_REVIEW","1","1","2"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M228\controller.js","CONTROLLER","PRODUCTION_OR_REVIEW","1","1","2"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M221\controller.js","CONTROLLER","PRODUCTION_OR_REVIEW","1","1","2"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M045\controller.js","CONTROLLER","PRODUCTION_OR_REVIEW","1","1","2"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M257\controller.js","CONTROLLER","PRODUCTION_OR_REVIEW","1","1","2"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M186\service.js","SERVICE","PRODUCTION_OR_REVIEW","1","1","2"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M138\service.js","SERVICE","PRODUCTION_OR_REVIEW","1","1","2"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M290\controller.js","CONTROLLER","PRODUCTION_OR_REVIEW","1","1","2"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\fisheriesManagementRoutes.js","ROUTE","PRODUCTION_OR_REVIEW","1","1","2"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M320\service.js","SERVICE","PRODUCTION_OR_REVIEW","1","1","2"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\services\enterpriseControlService.js","SERVICE","PRODUCTION_OR_REVIEW","1","1","2"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\services\dprGenerationService.js","SERVICE","PRODUCTION_OR_REVIEW","1","1","2"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\identityManagementRoutes.js","ROUTE","PRODUCTION_OR_REVIEW","1","1","2"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M269\service.js","SERVICE","PRODUCTION_OR_REVIEW","1","1","2"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\services\agriculturalIntelligenceService.js","SERVICE","PRODUCTION_OR_REVIEW","1","1","2"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M283\controller.js","CONTROLLER","PRODUCTION_OR_REVIEW","1","1","2"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M027\controller.js","CONTROLLER","PRODUCTION_OR_REVIEW","1","1","2"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M245\service.js","SERVICE","PRODUCTION_OR_REVIEW","1","1","2"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\energyRoutes.js","ROUTE","PRODUCTION_OR_REVIEW","1","1","2"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M165\controller.js","CONTROLLER","PRODUCTION_OR_REVIEW","1","1","2"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M212\controller.js","CONTROLLER","PRODUCTION_OR_REVIEW","1","1","2"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M263\controller.js","CONTROLLER","PRODUCTION_OR_REVIEW","1","1","2"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M212\service.js","SERVICE","PRODUCTION_OR_REVIEW","1","1","2"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M141\service.js","SERVICE","PRODUCTION_OR_REVIEW","1","1","2"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\services\dynamicPricingService.js","SERVICE","PRODUCTION_OR_REVIEW","1","1","2"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M200\controller.js","CONTROLLER","PRODUCTION_OR_REVIEW","1","1","2"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M343\service.js","SERVICE","PRODUCTION_OR_REVIEW","1","1","2"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M208\controller.js","CONTROLLER","PRODUCTION_OR_REVIEW","1","1","2"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M234\service.js","SERVICE","PRODUCTION_OR_REVIEW","1","1","2"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M209\service.js","SERVICE","PRODUCTION_OR_REVIEW","1","1","2"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M018\controller.js","CONTROLLER","PRODUCTION_OR_REVIEW","1","1","2"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M250\controller.js","CONTROLLER","PRODUCTION_OR_REVIEW","1","1","2"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\wikipediaRoutes.js","ROUTE","PRODUCTION_OR_REVIEW","1","1","2"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\services\gdprComplianceService.js","SERVICE","PRODUCTION_OR_REVIEW","1","1","2"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\services\subsidyService.js","SERVICE","PRODUCTION_OR_REVIEW","1","1","2"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M122\controller.js","CONTROLLER","PRODUCTION_OR_REVIEW","1","1","2"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M331\service.js","SERVICE","PRODUCTION_OR_REVIEW","1","1","2"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\services\freightPoolingService.js","SERVICE","PRODUCTION_OR_REVIEW","1","1","2"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\services\greenhouseService.js","SERVICE","PRODUCTION_OR_REVIEW","1","1","2"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\predictiveIntelligenceRoutes.js","ROUTE","PRODUCTION_OR_REVIEW","1","1","2"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M041\villageERPService.js","SERVICE","PRODUCTION_OR_REVIEW","1","1","2"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M177\service.js","SERVICE","PRODUCTION_OR_REVIEW","1","1","2"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M067\service.js","SERVICE","PRODUCTION_OR_REVIEW","1","1","2"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M286\controller.js","CONTROLLER","PRODUCTION_OR_REVIEW","1","1","2"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M083\controller.js","CONTROLLER","PRODUCTION_OR_REVIEW","1","1","2"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\services\foodIntelligenceService.js","SERVICE","PRODUCTION_OR_REVIEW","1","1","2"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M143\controller.js","CONTROLLER","PRODUCTION_OR_REVIEW","1","1","2"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\services\poultryService.js","SERVICE","PRODUCTION_OR_REVIEW","1","1","2"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M315\service.js","SERVICE","PRODUCTION_OR_REVIEW","1","1","2"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\services\decisionSupportService.js","SERVICE","PRODUCTION_OR_REVIEW","1","1","2"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M139\controller.js","CONTROLLER","PRODUCTION_OR_REVIEW","1","1","2"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M033\service.js","SERVICE","PRODUCTION_OR_REVIEW","1","1","2"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M322\controller.js","CONTROLLER","PRODUCTION_OR_REVIEW","1","1","2"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M091\service.js","SERVICE","PRODUCTION_OR_REVIEW","1","1","2"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\services\loanManagementService.js","SERVICE","PRODUCTION_OR_REVIEW","1","1","2"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M117\service.js","SERVICE","PRODUCTION_OR_REVIEW","1","1","2"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M339\service.js","SERVICE","PRODUCTION_OR_REVIEW","1","1","2"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M086\controller.js","CONTROLLER","PRODUCTION_OR_REVIEW","1","1","2"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M302\service.js","SERVICE","PRODUCTION_OR_REVIEW","1","1","2"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\services\marketAnalyticsService.js","SERVICE","PRODUCTION_OR_REVIEW","1","1","2"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M202\service.js","SERVICE","PRODUCTION_OR_REVIEW","1","1","2"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\services\advancedFeaturesService.js","SERVICE","PRODUCTION_OR_REVIEW","1","1","2"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M259\controller.js","CONTROLLER","PRODUCTION_OR_REVIEW","1","1","2"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M082\controller.js","CONTROLLER","PRODUCTION_OR_REVIEW","1","1","2"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M276\service.js","SERVICE","PRODUCTION_OR_REVIEW","1","1","2"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M027\service.js","SERVICE","PRODUCTION_OR_REVIEW","1","1","2"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M046\controller.js","CONTROLLER","PRODUCTION_OR_REVIEW","1","1","2"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M317\service.js","SERVICE","PRODUCTION_OR_REVIEW","1","1","2"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M236\service.js","SERVICE","PRODUCTION_OR_REVIEW","1","1","2"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M204\controller.js","CONTROLLER","PRODUCTION_OR_REVIEW","1","1","2"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M294\service.js","SERVICE","PRODUCTION_OR_REVIEW","1","1","2"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M069\controller.js","CONTROLLER","PRODUCTION_OR_REVIEW","1","1","2"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M332\controller.js","CONTROLLER","PRODUCTION_OR_REVIEW","1","1","2"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M241\service.js","SERVICE","PRODUCTION_OR_REVIEW","1","1","2"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M324\controller.js","CONTROLLER","PRODUCTION_OR_REVIEW","1","1","2"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M222\controller.js","CONTROLLER","PRODUCTION_OR_REVIEW","1","1","2"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M293\service.js","SERVICE","PRODUCTION_OR_REVIEW","1","1","2"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M223\service.js","SERVICE","PRODUCTION_OR_REVIEW","1","1","2"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M335\controller.js","CONTROLLER","PRODUCTION_OR_REVIEW","1","1","2"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M63\routes.js","ROUTE","PRODUCTION_OR_REVIEW","1","1","2"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M314\service.js","SERVICE","PRODUCTION_OR_REVIEW","1","1","2"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\dashboardRoutes.js","ROUTE","PRODUCTION_OR_REVIEW","1","1","2"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M142\controller.js","CONTROLLER","PRODUCTION_OR_REVIEW","1","1","2"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\services\ecommerceBusinessSalesService.js","SERVICE","PRODUCTION_OR_REVIEW","1","1","2"
