"Method","RawPath","RouteFamily","SourceLine","SourceText"
"DELETE","/aquaculture-analytics/metric/${id}","/aquaculture-analytics/metric/:param","6074","updateMetric: (id, data) => api.put(`/aquaculture-analytics/metric/${id}`, data),"
"PUT","/layout-manager/${id}","/layout-manager/:param","5870","updateLayout: (id, data) => api.put(`/layout-manager/${id}`, data),"
"POST","/validators/${id}","/validators/:param","1482","validate: (id, data) => api.post(`/validators/${id}`, data),"
"PUT","/geo-boundary/boundary/${id}","/geo-boundary/boundary/:param","6372","updateBoundary: (id, data) => api.put(`/geo-boundary/boundary/${id}`, data),"
"POST","/rights/${id}","/rights/:param","1703","exerciseRight: (id, data) => api.post(`/rights/${id}`, data),"
"GET","/boundaries/${id}","/boundaries/:param","4844","getBoundary: (id) => api.get(`/boundaries/${id}`),"
"DELETE","/preventive-maintenance/record/${id}","/preventive-maintenance/record/:param","6503","updateRecord: (id, data) => api.put(`/preventive-maintenance/record/${id}`, data),"
"GET","/supply-chain-tracking/${id}","/supply-chain-tracking/:param","2235","trackSupplyChain: (id) => api.get(`/supply-chain-tracking/${id}`),"
"DELETE","/farm-task/task/${id}","/farm-task/task/:param","6599","updateTask: (id, data) => api.put(`/farm-task/task/${id}`, data),"
"GET","/ai-agent/agent/${agentName}","/ai-agent/agent/:param","106","clearAgentMemory: (agentName) => api.post(`/ai-agent/agent/${agentName}/clear-memory`),"
"GET","/sap-module-architecture/module/${id}/lifecycle","/sap-module-architecture/module/:param/lifecycle","2313","getModule: (id) => api.get(`/sap-module-architecture/module/${id}`),"
"PUT","/retry-policies/${id}","/retry-policies/:param","1287","configureRetry: (id, config) => api.put(`/retry-policies/${id}`, config),"
"POST","/enterprise-control/workflow/${instanceCode}/act","/enterprise-control/workflow/:param/act","3528","startWorkflow: (body) => api.post('/enterprise-control/workflow/start', body),"
"GET","/videos/${id}","/videos/:param","849","uploadVideo: (file) => api.post('/videos/upload', file),"
"POST","/data-subjects/${id}","/data-subjects/:param","1698","processRequest: (id, data) => api.post(`/data-subjects/${id}`, data),"
"POST","/chaos/experiments/${id}/run","/chaos/experiments/:param/run","1322","runExperiment: (id) => api.post(`/chaos/experiments/${id}/run`),"
"DELETE","/input-traceability/record/${id}","/input-traceability/record/:param","6311","updateRecord: (id, data) => api.put(`/input-traceability/record/${id}`, data),"
"GET","/guilds/${id}","/guilds/:param","4939","getGuild: (id) => api.get(`/guilds/${id}`),"
"POST","/comprehensive-erp/calculate-depreciation/${id}","/comprehensive-erp/calculate-depreciation/:param","2043","calculateDepreciation: (id, data) => api.post(`/comprehensive-erp/calculate-depreciation/${id}`, data),"
"POST","/optimizations/${id}/apply","/optimizations/:param/apply","198","runOptimization: (data) => api.post('/ai/optimizations/run', data),"
"PUT","/gis-land-mapping/mapping/${id}","/gis-land-mapping/mapping/:param","6351","updateMapping: (id, data) => api.put(`/gis-land-mapping/mapping/${id}`, data),"
"DELETE","/research-development/rd-project/${projectId}","/research-development/rd-project/:param","2369","getRDProject: (projectId) => api.get(`/research-development/rd-project/${projectId}`),"
"DELETE","/input-distribution/record/${id}","/input-distribution/record/:param","6304","updateRecord: (id, data) => api.put(`/input-distribution/record/${id}`, data),"
"PUT","/sso/provider/${id}","/sso/provider/:param","6203","updateProvider: (id, data) => api.put(`/sso/provider/${id}`, data),"
"POST","/ai-agent/agent/${data.agent_name}/execute-task","/ai-agent/agent/:param/execute-task","106","clearAgentMemory: (agentName) => api.post(`/ai-agent/agent/${agentName}/clear-memory`),"
"POST","/ai-models/${id}/invoke","/ai-models/:param/invoke","1397","invokeAIModel: (id, data) => api.post(`/ai-models/${id}/invoke`, data),"
"PUT","/fertility-management/record/${id}","/fertility-management/record/:param","6834","updateRecord: (id, data) => api.put(`/fertility-management/record/${id}`, data),"
"GET","/company/${id}","/company/:param","496","runDepreciationForPeriod: (companyId, asOfDate) => api.post(`/asset-accounting/company/${companyId}/run-depreciation`, { asOfDate }),"
"PUT","/led/${id}","/led/:param","2567","controlLED: (id, data) => api.put(`/led/${id}`, data),"
"POST","/comprehensive-erp/make-usage-decision/${id}","/comprehensive-erp/make-usage-decision/:param","2022","makeUsageDecision: (id, data) => api.post(`/comprehensive-erp/make-usage-decision/${id}`, data),"
"PUT","/floriculture/record/${id}","/floriculture/record/:param","6154","updateRecord: (id, data) => api.put(`/floriculture/record/${id}`, data),"
"PUT","/soil-mapping/zone/${id}","/soil-mapping/zone/:param","6358","updateZone: (id, data) => api.put(`/soil-mapping/zone/${id}`, data),"
"GET","/villages/${id}","/villages/:param","3425","getVillage: (id) => api.get(`/villages/${id}`),"
"POST","/ecommerce-erp/sync-customer-crm/${userId}","/ecommerce-erp/sync-customer-crm/:param","1865","syncCustomerWithCRM: (userId) => api.post(`/ecommerce-erp/sync-customer-crm/${userId}`),"
"POST","/patches/${id}/apply","/patches/:param/apply","1212","applyPatch: (id) => api.post(`/patches/${id}/apply`),"
"PUT","/admin/users/${id}","/admin/users/:param","59","updateUser: (id, data) => api.put(`/admin/users/${id}`, data),"
"POST","/enterprise-control/crm/leads/${leadCode}/convert","/enterprise-control/crm/leads/:param/convert","3531","convertLead: (leadCode, body) => api.post(`/enterprise-control/crm/leads/${leadCode}/convert`, body),"
"POST","/extensions/${id}/enable","/extensions/:param/enable","922","enableExtension: (id) => api.post(`/extensions/${id}/enable`),"
"GET","/releases/${id}","/releases/:param","1007","getRelease: (id) => api.get(`/releases/${id}`),"
"PUT","/sap-module-architecture/${id}","/sap-module-architecture/:param","2307","configureSAPModule: (id, data) => api.put(`/sap-module-architecture/${id}`, data),"
"PUT","/goat/animal/${id}","/goat/animal/:param","6113","updateAnimal: (id, data) => api.put(`/goat/animal/${id}`, data),"
"GET","/asset-accounting/company/${companyId}/register-summary","/asset-accounting/company/:param/register-summary","496","runDepreciationForPeriod: (companyId, asOfDate) => api.post(`/asset-accounting/company/${companyId}/run-depreciation`, { asOfDate }),"
"DELETE","/seed-planning/plan/${id}","/seed-planning/plan/:param","6803","updatePlan: (id, data) => api.put(`/seed-planning/plan/${id}`, data),"
"PUT","/timeouts/${id}","/timeouts/:param","1292","configureTimeout: (id, timeout) => api.put(`/timeouts/${id}`, timeout),"
"PUT","/rate-limits/${id}","/rate-limits/:param","1257","configureRateLimit: (id, config) => api.put(`/rate-limits/${id}`, config),"
"GET","/ecommerce-integration/recipe-products/${recipeId}","/ecommerce-integration/recipe-products/:param","1856","getRecipeProducts: (recipeId) => api.get(`/ecommerce-integration/recipe-products/${recipeId}`),"
"GET","/sectors/${id}","/sectors/:param","4854","getSector: (id) => api.get(`/sectors/${id}`),"
"DELETE","/bio-pesticide/item/${id}","/bio-pesticide/item/:param","6276","updateItem: (id, data) => api.put(`/bio-pesticide/item/${id}`, data),"
"GET","/user-guides/${id}","/user-guides/:param","5624","getGuide: (id) => api.get(`/user-guides/${id}`),"
"PUT","/poultry/flock/${id}","/poultry/flock/:param","2431","updateFlock: (id, data) => api.put(`/poultry/flock/${id}`, data),"
"GET","/livestock/${id}/health","/livestock/:param/health","669","getHealthRecords: (id) => api.get(`/livestock/${id}/health`),"
"POST","/equipment-exchange/listing/${listingId}/complete","/equipment-exchange/listing/:param/complete","1789","getListing: (listingId) => api.get(`/equipment-exchange/listing/${listingId}`),"
"DELETE","/contractor-management/contractor/${id}","/contractor-management/contractor/:param","6606","updateContractor: (id, data) => api.put(`/contractor-management/contractor/${id}`, data),"
"POST","/feature-toggle/${id}/toggle","/feature-toggle/:param/toggle","5830","toggleFeature: (id) => api.post(`/feature-toggle/${id}/toggle`),"
"DELETE","/cold-fish-chain/shipment/${id}","/cold-fish-chain/shipment/:param","6067","updateShipment: (id, data) => api.put(`/cold-fish-chain/shipment/${id}`, data),"
"GET","/filters/${entity}","/filters/:param","818","getFilters: (entity) => api.get(`/filters/${entity}`),"
"PUT","/dairy/animal/${id}","/dairy/animal/:param","1921","updateAnimal: (id, data) => api.put(`/dairy/animal/${id}`, data),"
"GET","/sap-module-architecture/module/${id}","/sap-module-architecture/module/:param","2313","getModule: (id) => api.get(`/sap-module-architecture/module/${id}`),"
"PUT","/machinery-operations/operation/${id}","/machinery-operations/operation/:param","6613","updateOperation: (id, data) => api.put(`/machinery-operations/operation/${id}`, data),"
"GET","/forms/${form}","/forms/:param","871","getFormConfig: (form) => api.get(`/forms/${form}`),"
"DELETE","/land-lease/lease/${id}","/land-lease/lease/:param","6344","updateLease: (id, data) => api.put(`/land-lease/lease/${id}`, data),"
"DELETE","/fisheries-water-quality/reading/${id}","/fisheries-water-quality/reading/:param","3642","updateReading: (id, data) => api.put(`/fisheries-water-quality/reading/${id}`, data),"
"GET","/warehouses/${id}/stock","/warehouses/:param/stock","659","getWarehouseStock: (id) => api.get(`/warehouses/${id}/stock`),"
"GET","/history/${entity}/${id}/${version}","/history/:param/:param/:param","1161","getHistory: (entity, id) => api.get(`/history/${entity}/${id}`),"
"PUT","/widgets/${id}","/widgets/:param","442","getWidgetData: (widget) => api.get(`/dashboard/widgets/${widget}`),"
"PUT","/farm-productivity/metric/${id}","/farm-productivity/metric/:param","6634","updateMetric: (id, data) => api.put(`/farm-productivity/metric/${id}`, data),"
"POST","/robotics/missions/${id}/approval","/robotics/missions/:param/approval","4337","getMission: (id) => api.get(`/robotics/missions/${id}`),"
"PUT","/ai/copilot/session/${sessionId}/close","/ai/copilot/session/:param/close","145","sendMessage: (sessionId, message, context = {}) => api.post(`/ai/copilot/session/${sessionId}/message`, {"
"POST","/daos/${id}/participate","/daos/:param/participate","1657","participateInDAO: (id, data) => api.post(`/daos/${id}/participate`, data),"
"DELETE","/farmer-health/record/${id}","/farmer-health/record/:param","3558","updateRecord: (id, data) => api.put(`/farmer-health/record/${id}`, data),"
"POST","/ai/agents/${id}/execute","/ai/agents/:param/execute","101","executeAgent: (id, data) => api.post(`/ai/agents/${id}/execute`, data),"
"POST","/ai/product-media-ai/products/${productId}/cartoon","/ai/product-media-ai/products/:param/cartoon","326","requestImage: (productId, prompt) => api.post(`/ai/product-media-ai/products/${productId}/image`, { prompt }),"
"POST","/return-load-board/posting/${postingId}/cancel","/return-load-board/posting/:param/cancel","2360","bookPosting: (postingId, shipmentId) => api.post(`/return-load-board/posting/${postingId}/book`, { shipmentId }),"
"DELETE","/sheep/animal/${id}","/sheep/animal/:param","2272","updateAnimal: (id, data) => api.put(`/sheep/animal/${id}`, data),"
"PUT","/fish-feed/log/${id}","/fish-feed/log/:param","3633","updateLog: (id, data) => api.put(`/fish-feed/log/${id}`, data),"
"PUT","/cold-fish-chain/shipment/${id}","/cold-fish-chain/shipment/:param","6067","updateShipment: (id, data) => api.put(`/cold-fish-chain/shipment/${id}`, data),"
"PUT","/input-traceability/record/${id}","/input-traceability/record/:param","6311","updateRecord: (id, data) => api.put(`/input-traceability/record/${id}`, data),"
"GET","/gift-cards/${id}","/gift-cards/:param","5704","getGiftCard: (id) => api.get(`/gift-cards/${id}`),"
"PUT","/routes/${id}","/routes/:param","1502","configureRoute: (id, config) => api.put(`/routes/${id}`, config),"
"PUT","/integration-hub/${id}","/integration-hub/:param","3887","configureIntegration: (id, data) => api.put(`/integration-hub/${id}`, data),"
"POST","/migrations/${id}/run","/migrations/:param/run","1222","runMigration: (id) => api.post(`/migrations/${id}/run`),"
"GET","/cooperative-share/distributions/${fpoId}","/cooperative-share/distributions/:param","1983","listDistributions: (fpoId) => api.get(`/cooperative-share/distributions/${fpoId}`),"
"GET","/ecommerce-integration/nutrition-score/${productId}","/ecommerce-integration/nutrition-score/:param","1851","calculateNutritionScore: (productId) => api.get(`/ecommerce-integration/nutrition-score/${productId}`),"
"GET","/configurations/${id}","/configurations/:param","992","getConfiguration: (id) => api.get(`/configurations/${id}`),"
"GET","/farmers/${farmerId}/harvest-plans","/farmers/:param/harvest-plans","5991","getFarmer: (id) => api.get(`/farmers/${id}`),"
"PUT","/edge-locations/${id}","/edge-locations/:param","1627","configureEdge: (id, config) => api.put(`/edge-locations/${id}`, config),"
"GET","/states/${id}","/states/:param","3417","getState: (id) => api.get(`/states/${id}`),"
"DELETE","/machinery-operations/operation/${id}","/machinery-operations/operation/:param","6613","updateOperation: (id, data) => api.put(`/machinery-operations/operation/${id}`, data),"
"GET","/confederations/${id}","/confederations/:param","4909","getConfederation: (id) => api.get(`/confederations/${id}`),"
"PUT","/community-asset/${id}","/community-asset/:param","3443","updateAsset: (id, data) => api.put(`/community-asset/${id}`, data),"
"GET","/nutrition-intelligence/product-nutrition/${productId}/value-per-nutrient","/nutrition-intelligence/product-nutrition/:param/value-per-nutrient","342","getProductNutrition: (productId) => api.get(`/nutrition-intelligence/product-nutrition/${productId}`),"
"PUT","/linkerd-configs/${id}","/linkerd-configs/:param","1542","configureLinkerd: (id, config) => api.put(`/linkerd-configs/${id}`, config),"
"PUT","/water-analytics-records/${id}","/water-analytics-records/:param","6963","update: (id, data) => api.put(`/water-analytics-records/${id}`, data),"
"GET","/ecommerce-erp/sync-inventory/${productId}","/ecommerce-erp/sync-inventory/:param","1867","syncInventoryWithERP: (productId) => api.get(`/ecommerce-erp/sync-inventory/${productId}`),"
"PUT","/biofertilizer/item/${id}","/biofertilizer/item/:param","6262","updateItem: (id, data) => api.put(`/biofertilizer/item/${id}`, data),"
