"PhysicalPath","FileName","Extension","SizeBytes","SHA256","PhysicalItemID","IdentitySource","Confidence","AuthorityOriginalPath","AuthorityCurrentLocation","AuthorityOriginalFileName","LogicalIdentity","ImplementationIdentity","VariantIdentity","LibraryPathMatch","LibraryHashMatch","SubhEvidenceMatch","Status","Reason","TriageBucket","TriageReason"
"_JUNK_QUARANTINE\DEEP_FORENSIC_REPAIR\20260815_154721\BACKUP\index.js.96bee188c4e6473b8a97d2fbd9c8f502.bak","index.js.96bee188c4e6473b8a97d2fbd9c8f502.bak",".bak","48032","9EDF18FA699D3A363C95700A984B227A78D1FF469F22F357CDBAE1A4D3F10DCD","","","0","","","","","","","False","False","False","UNKNOWN","No authoritative path/SHA256 identity or library duplicate established.","NEW_UNREGISTERED_SAFE_TO_CREATE_IDENTITY","No Authority path or hash match, but global CONFLICT and DUPLICATE counts for this run were both 0 — nothing in the library contradicts this file. Eligible for a fresh PhysicalItemID using the project's existing ID-minting sequence (do not invent a new ID scheme)."
"_JUNK_QUARANTINE\DEEP_FORENSIC_REPAIR\20260815_154721\BACKUP\index.js.96e87848688c4652838dc41b13152059.bak","index.js.96e87848688c4652838dc41b13152059.bak",".bak","47214","EB11C6FF3763B77D497F0A1FC6F9354E603B53AAEFF5218C572614E459D679B3","","","0","","","","","","","False","False","False","UNKNOWN","No authoritative path/SHA256 identity or library duplicate established.","NEW_UNREGISTERED_SAFE_TO_CREATE_IDENTITY","No Authority path or hash match, but global CONFLICT and DUPLICATE counts for this run were both 0 — nothing in the library contradicts this file. Eligible for a fresh PhysicalItemID using the project's existing ID-minting sequence (do not invent a new ID scheme)."
"_JUNK_QUARANTINE\DEEP_FORENSIC_REPAIR\20260815_154721\BACKUP\index.js.97ea7f1646284767bc6e549d969adaf1.bak","index.js.97ea7f1646284767bc6e549d969adaf1.bak",".bak","46277","A47E9C8D21EF690B6847ADA3698276C164DA8D4DFCB16DBFF82AAA8CE3D39312","","","0","","","","","","","False","False","False","UNKNOWN","No authoritative path/SHA256 identity or library duplicate established.","NEW_UNREGISTERED_SAFE_TO_CREATE_IDENTITY","No Authority path or hash match, but global CONFLICT and DUPLICATE counts for this run were both 0 — nothing in the library contradicts this file. Eligible for a fresh PhysicalItemID using the project's existing ID-minting sequence (do not invent a new ID scheme)."
"_JUNK_QUARANTINE\DEEP_FORENSIC_REPAIR\20260815_154721\BACKUP\index.js.97f75994227f493ba72e382701aea78c.bak","index.js.97f75994227f493ba72e382701aea78c.bak",".bak","45526","E2BB80C3992A446C4728EB0AC13B814A0873ED7875AAFB31F10FCCE4FC6FDCDE","","","0","","","","","","","False","False","False","UNKNOWN","No authoritative path/SHA256 identity or library duplicate established.","NEW_UNREGISTERED_SAFE_TO_CREATE_IDENTITY","No Authority path or hash match, but global CONFLICT and DUPLICATE counts for this run were both 0 — nothing in the library contradicts this file. Eligible for a fresh PhysicalItemID using the project's existing ID-minting sequence (do not invent a new ID scheme)."
"_JUNK_QUARANTINE\DEEP_FORENSIC_REPAIR\20260815_154721\BACKUP\index.js.98158b9467fd42b09443d9d9483eec57.bak","index.js.98158b9467fd42b09443d9d9483eec57.bak",".bak","46019","6A4896649B5D35B2DD9652440B33624680D5C7C21936692DEFACD94E19787950","","","0","","","","","","","False","False","False","UNKNOWN","No authoritative path/SHA256 identity or library duplicate established.","NEW_UNREGISTERED_SAFE_TO_CREATE_IDENTITY","No Authority path or hash match, but global CONFLICT and DUPLICATE counts for this run were both 0 — nothing in the library contradicts this file. Eligible for a fresh PhysicalItemID using the project's existing ID-minting sequence (do not invent a new ID scheme)."
"_JUNK_QUARANTINE\DEEP_FORENSIC_REPAIR\20260815_154721\BACKUP\index.js.983bd0628cb4411c8f65fd64023d4b4d.bak","index.js.983bd0628cb4411c8f65fd64023d4b4d.bak",".bak","46934","5663C2E4D6EEE3BE35D5BD6BB1D550A15B9E10D93FC0802C957A26210771234E","","","0","","","","","","","False","False","False","UNKNOWN","No authoritative path/SHA256 identity or library duplicate established.","NEW_UNREGISTERED_SAFE_TO_CREATE_IDENTITY","No Authority path or hash match, but global CONFLICT and DUPLICATE counts for this run were both 0 — nothing in the library contradicts this file. Eligible for a fresh PhysicalItemID using the project's existing ID-minting sequence (do not invent a new ID scheme)."
"_JUNK_QUARANTINE\DEEP_FORENSIC_REPAIR\20260815_154721\BACKUP\index.js.9844ff0451b84cdf824167c442df89f6.bak","index.js.9844ff0451b84cdf824167c442df89f6.bak",".bak","47100","A9F9E255DACB7DBF622AB505CC20B76223965D8600B8A31C9176CF41BC9F9E89","","","0","","","","","","","False","False","False","UNKNOWN","No authoritative path/SHA256 identity or library duplicate established.","NEW_UNREGISTERED_SAFE_TO_CREATE_IDENTITY","No Authority path or hash match, but global CONFLICT and DUPLICATE counts for this run were both 0 — nothing in the library contradicts this file. Eligible for a fresh PhysicalItemID using the project's existing ID-minting sequence (do not invent a new ID scheme)."
"_JUNK_QUARANTINE\DEEP_FORENSIC_REPAIR\20260815_154721\BACKUP\index.js.9989a1054c7d48ca90d28091fc0847c2.bak","index.js.9989a1054c7d48ca90d28091fc0847c2.bak",".bak","48247","187FE12BE16FF25CA96467AFEF05D77A42D9B47E5C91270D51F25ABC102CB2E8","","","0","","","","","","","False","False","False","UNKNOWN","No authoritative path/SHA256 identity or library duplicate established.","NEW_UNREGISTERED_SAFE_TO_CREATE_IDENTITY","No Authority path or hash match, but global CONFLICT and DUPLICATE counts for this run were both 0 — nothing in the library contradicts this file. Eligible for a fresh PhysicalItemID using the project's existing ID-minting sequence (do not invent a new ID scheme)."
"_JUNK_QUARANTINE\DEEP_FORENSIC_REPAIR\20260815_154721\BACKUP\index.js.9beb8c5a6ba4435db6a417aac403e128.bak","index.js.9beb8c5a6ba4435db6a417aac403e128.bak",".bak","47106","F5404A0AA7FC2C8FAC3CA66496B89BE45DEE4F1DD18C25D9FD105B223E1CB434","","","0","","","","","","","False","False","False","UNKNOWN","No authoritative path/SHA256 identity or library duplicate established.","NEW_UNREGISTERED_SAFE_TO_CREATE_IDENTITY","No Authority path or hash match, but global CONFLICT and DUPLICATE counts for this run were both 0 — nothing in the library contradicts this file. Eligible for a fresh PhysicalItemID using the project's existing ID-minting sequence (do not invent a new ID scheme)."
"_JUNK_QUARANTINE\DEEP_FORENSIC_REPAIR\20260815_154721\BACKUP\index.js.9c177fb89d7047bf83f8ec72b08483c6.bak","index.js.9c177fb89d7047bf83f8ec72b08483c6.bak",".bak","48323","4D1DF0D5605AA8EC24FE7307A1E0CF28B5676A3A58DBE21C81573248CC81DBB3","","","0","","","","","","","False","False","False","UNKNOWN","No authoritative path/SHA256 identity or library duplicate established.","NEW_UNREGISTERED_SAFE_TO_CREATE_IDENTITY","No Authority path or hash match, but global CONFLICT and DUPLICATE counts for this run were both 0 — nothing in the library contradicts this file. Eligible for a fresh PhysicalItemID using the project's existing ID-minting sequence (do not invent a new ID scheme)."
"_JUNK_QUARANTINE\DEEP_FORENSIC_REPAIR\20260815_154721\BACKUP\index.js.9cd37b07233c428dae5814e0ae550175.bak","index.js.9cd37b07233c428dae5814e0ae550175.bak",".bak","45699","E81C43FF8305DA3A57396F1551FC40448A1DCE378961A4127EF446CDCA520F72","","","0","","","","","","","False","False","False","UNKNOWN","No authoritative path/SHA256 identity or library duplicate established.","NEW_UNREGISTERED_SAFE_TO_CREATE_IDENTITY","No Authority path or hash match, but global CONFLICT and DUPLICATE counts for this run were both 0 — nothing in the library contradicts this file. Eligible for a fresh PhysicalItemID using the project's existing ID-minting sequence (do not invent a new ID scheme)."
"_JUNK_QUARANTINE\DEEP_FORENSIC_REPAIR\20260815_154721\BACKUP\index.js.9eaf832c0b734ad4b1bf4524c0b9a9f0.bak","index.js.9eaf832c0b734ad4b1bf4524c0b9a9f0.bak",".bak","46370","B0824558CFD4D64CD0A4F8071031C2DB4D112A61277202C885AF90903C2A605B","","","0","","","","","","","False","False","False","UNKNOWN","No authoritative path/SHA256 identity or library duplicate established.","NEW_UNREGISTERED_SAFE_TO_CREATE_IDENTITY","No Authority path or hash match, but global CONFLICT and DUPLICATE counts for this run were both 0 — nothing in the library contradicts this file. Eligible for a fresh PhysicalItemID using the project's existing ID-minting sequence (do not invent a new ID scheme)."
"_JUNK_QUARANTINE\DEEP_FORENSIC_REPAIR\20260815_154721\BACKUP\index.js.a0e96e3a93024bfe941c4fb809dfb4a7.bak","index.js.a0e96e3a93024bfe941c4fb809dfb4a7.bak",".bak","47630","33DFFBBA7C523A977E05E7D6C1B6079E7E92ECD1CD873F60FE718C2CA275EE14","","","0","","","","","","","False","False","False","UNKNOWN","No authoritative path/SHA256 identity or library duplicate established.","NEW_UNREGISTERED_SAFE_TO_CREATE_IDENTITY","No Authority path or hash match, but global CONFLICT and DUPLICATE counts for this run were both 0 — nothing in the library contradicts this file. Eligible for a fresh PhysicalItemID using the project's existing ID-minting sequence (do not invent a new ID scheme)."
"_JUNK_QUARANTINE\DEEP_FORENSIC_REPAIR\20260815_154721\BACKUP\index.js.a21ad87795104f37b4ef3c1d7b46c63e.bak","index.js.a21ad87795104f37b4ef3c1d7b46c63e.bak",".bak","46631","0800E4D7D343F305CCC7D2DE9079382EC5C660FC2F8B415BD88CA77E100B9905","","","0","","","","","","","False","False","False","UNKNOWN","No authoritative path/SHA256 identity or library duplicate established.","NEW_UNREGISTERED_SAFE_TO_CREATE_IDENTITY","No Authority path or hash match, but global CONFLICT and DUPLICATE counts for this run were both 0 — nothing in the library contradicts this file. Eligible for a fresh PhysicalItemID using the project's existing ID-minting sequence (do not invent a new ID scheme)."
"_JUNK_QUARANTINE\DEEP_FORENSIC_REPAIR\20260815_154721\BACKUP\index.js.a332bfbd051441598769d8b4a26105a7.bak","index.js.a332bfbd051441598769d8b4a26105a7.bak",".bak","47567","788D89695FF4D690D85449E9E3E71EFDA7548BFBD065927D93C1DDB624EF7599","","","0","","","","","","","False","False","False","UNKNOWN","No authoritative path/SHA256 identity or library duplicate established.","NEW_UNREGISTERED_SAFE_TO_CREATE_IDENTITY","No Authority path or hash match, but global CONFLICT and DUPLICATE counts for this run were both 0 — nothing in the library contradicts this file. Eligible for a fresh PhysicalItemID using the project's existing ID-minting sequence (do not invent a new ID scheme)."
"_JUNK_QUARANTINE\DEEP_FORENSIC_REPAIR\20260815_154721\BACKUP\index.js.a3845d0ecffc45d68ede8383d663916c.bak","index.js.a3845d0ecffc45d68ede8383d663916c.bak",".bak","48233","442849CAA41B7E11BF47DFBBA39D84025C0D005EBDA91E63D73003AA3D83D601","","","0","","","","","","","False","False","False","UNKNOWN","No authoritative path/SHA256 identity or library duplicate established.","NEW_UNREGISTERED_SAFE_TO_CREATE_IDENTITY","No Authority path or hash match, but global CONFLICT and DUPLICATE counts for this run were both 0 — nothing in the library contradicts this file. Eligible for a fresh PhysicalItemID using the project's existing ID-minting sequence (do not invent a new ID scheme)."
"_JUNK_QUARANTINE\DEEP_FORENSIC_REPAIR\20260815_154721\BACKUP\index.js.a39c9bd3dc8a4b9da43261676eb83aad.bak","index.js.a39c9bd3dc8a4b9da43261676eb83aad.bak",".bak","46061","F48F8688C5A52FB36914804B289D2D151E9F99250E9AF64CBFB4F790B01ED25E","","","0","","","","","","","False","False","False","UNKNOWN","No authoritative path/SHA256 identity or library duplicate established.","NEW_UNREGISTERED_SAFE_TO_CREATE_IDENTITY","No Authority path or hash match, but global CONFLICT and DUPLICATE counts for this run were both 0 — nothing in the library contradicts this file. Eligible for a fresh PhysicalItemID using the project's existing ID-minting sequence (do not invent a new ID scheme)."
"_JUNK_QUARANTINE\DEEP_FORENSIC_REPAIR\20260815_154721\BACKUP\index.js.a4143d338e384593aa14e9a3d7fd1113.bak","index.js.a4143d338e384593aa14e9a3d7fd1113.bak",".bak","46396","3C981CEC8719E712AF760A310F34140CB52FC143D2B87280C8CD15B3F9F075CB","","","0","","","","","","","False","False","False","UNKNOWN","No authoritative path/SHA256 identity or library duplicate established.","NEW_UNREGISTERED_SAFE_TO_CREATE_IDENTITY","No Authority path or hash match, but global CONFLICT and DUPLICATE counts for this run were both 0 — nothing in the library contradicts this file. Eligible for a fresh PhysicalItemID using the project's existing ID-minting sequence (do not invent a new ID scheme)."
"_JUNK_QUARANTINE\DEEP_FORENSIC_REPAIR\20260815_154721\BACKUP\index.js.a5ff06f7e7a645579c0bab01528e0a8b.bak","index.js.a5ff06f7e7a645579c0bab01528e0a8b.bak",".bak","47345","0D2FB16E59017C603EFB5DA6AFAAB5B6CB8FD4D9C43652B5844C1EC77D53DF5D","","","0","","","","","","","False","False","False","UNKNOWN","No authoritative path/SHA256 identity or library duplicate established.","NEW_UNREGISTERED_SAFE_TO_CREATE_IDENTITY","No Authority path or hash match, but global CONFLICT and DUPLICATE counts for this run were both 0 — nothing in the library contradicts this file. Eligible for a fresh PhysicalItemID using the project's existing ID-minting sequence (do not invent a new ID scheme)."
"_JUNK_QUARANTINE\DEEP_FORENSIC_REPAIR\20260815_154721\BACKUP\index.js.a7f64dbae97940dd837654eaaaf7292a.bak","index.js.a7f64dbae97940dd837654eaaaf7292a.bak",".bak","46672","18C4B9CE65F6952AD3F8E96CF0788CE877AD6CE8D984972EFEBFC9605397AE05","","","0","","","","","","","False","False","False","UNKNOWN","No authoritative path/SHA256 identity or library duplicate established.","NEW_UNREGISTERED_SAFE_TO_CREATE_IDENTITY","No Authority path or hash match, but global CONFLICT and DUPLICATE counts for this run were both 0 — nothing in the library contradicts this file. Eligible for a fresh PhysicalItemID using the project's existing ID-minting sequence (do not invent a new ID scheme)."
"_JUNK_QUARANTINE\DEEP_FORENSIC_REPAIR\20260815_154721\BACKUP\index.js.a89a06ccad6f462d80f7ab33fb9ca9ef.bak","index.js.a89a06ccad6f462d80f7ab33fb9ca9ef.bak",".bak","46960","C11160DF7282805277FF6A063BCEDC7A1E97DBCD70E5BD740D1972A25A63B66E","","","0","","","","","","","False","False","False","UNKNOWN","No authoritative path/SHA256 identity or library duplicate established.","NEW_UNREGISTERED_SAFE_TO_CREATE_IDENTITY","No Authority path or hash match, but global CONFLICT and DUPLICATE counts for this run were both 0 — nothing in the library contradicts this file. Eligible for a fresh PhysicalItemID using the project's existing ID-minting sequence (do not invent a new ID scheme)."
"_JUNK_QUARANTINE\DEEP_FORENSIC_REPAIR\20260815_154721\BACKUP\index.js.a8cea0ee814d40659f9289675b851f2a.bak","index.js.a8cea0ee814d40659f9289675b851f2a.bak",".bak","47352","A5997EFCBCEB49296A1BB8BA8E4B89DD04A3742716EDC03865698CE591058FF2","","","0","","","","","","","False","False","False","UNKNOWN","No authoritative path/SHA256 identity or library duplicate established.","NEW_UNREGISTERED_SAFE_TO_CREATE_IDENTITY","No Authority path or hash match, but global CONFLICT and DUPLICATE counts for this run were both 0 — nothing in the library contradicts this file. Eligible for a fresh PhysicalItemID using the project's existing ID-minting sequence (do not invent a new ID scheme)."
"_JUNK_QUARANTINE\DEEP_FORENSIC_REPAIR\20260815_154721\BACKUP\index.js.a97012782ad24311b7563d375e2c6b35.bak","index.js.a97012782ad24311b7563d375e2c6b35.bak",".bak","46592","9F151664AC61D7A94E39AB0B3D8CA6ECED8CD47F64BBC5FF7710A2EDD9D6475F","","","0","","","","","","","False","False","False","UNKNOWN","No authoritative path/SHA256 identity or library duplicate established.","NEW_UNREGISTERED_SAFE_TO_CREATE_IDENTITY","No Authority path or hash match, but global CONFLICT and DUPLICATE counts for this run were both 0 — nothing in the library contradicts this file. Eligible for a fresh PhysicalItemID using the project's existing ID-minting sequence (do not invent a new ID scheme)."
"_JUNK_QUARANTINE\DEEP_FORENSIC_REPAIR\20260815_154721\BACKUP\index.js.a9b0373cdcc74d6c8cb788c68a7166d3.bak","index.js.a9b0373cdcc74d6c8cb788c68a7166d3.bak",".bak","46484","8BF59053C2EA98D2F92DCA921486AF2471C38ADD1952E9089D064A39B50C1D17","","","0","","","","","","","False","False","False","UNKNOWN","No authoritative path/SHA256 identity or library duplicate established.","NEW_UNREGISTERED_SAFE_TO_CREATE_IDENTITY","No Authority path or hash match, but global CONFLICT and DUPLICATE counts for this run were both 0 — nothing in the library contradicts this file. Eligible for a fresh PhysicalItemID using the project's existing ID-minting sequence (do not invent a new ID scheme)."
"_JUNK_QUARANTINE\DEEP_FORENSIC_REPAIR\20260815_154721\BACKUP\index.js.a9c6e16dd10d4aa0ae75923f755684a2.bak","index.js.a9c6e16dd10d4aa0ae75923f755684a2.bak",".bak","45591","99ADD764B8B2976BAB86E0D486FBB60076D530A1E93ABEC16F5BFFBEE2DA7977","","","0","","","","","","","False","False","False","UNKNOWN","No authoritative path/SHA256 identity or library duplicate established.","NEW_UNREGISTERED_SAFE_TO_CREATE_IDENTITY","No Authority path or hash match, but global CONFLICT and DUPLICATE counts for this run were both 0 — nothing in the library contradicts this file. Eligible for a fresh PhysicalItemID using the project's existing ID-minting sequence (do not invent a new ID scheme)."
