feature,source,original_path,proposed_merge_lab_path,result
support-company,backup,backups/CONSOLIDATION_BACKUP_20260907_170201/backend_src_backup/services/legacy/companyService.js,_MERGE_LAB/features/support-company/backup__b03b1d3530e2__companyservice.js,skip-already-copied
ecommerce-marketplace,old-new-folder,New folder/EBDESIGN.worktrees/enterprise-enhancement-production-ready/backend/src/services/legacy/companyService.js,_MERGE_LAB/features/ecommerce-marketplace/old-new-folder__b03b1d3530e2__companyservice.js,skip-already-copied
support-company,old-new-folder,New folder/GitHub/AFRERA-EBDESIGN-project/backend/src/services/legacy/companyService.js,_MERGE_LAB/features/support-company/old-new-folder__b03b1d3530e2__companyservice.js,skip-already-copied
support-company,claude,.claude/worktrees/eloquent-galileo-bc5c5f/backend/src/services/companyService.js,_MERGE_LAB/features/support-company/claude__44983dc6b386__companyservice.js,skip-already-copied
support-company,claude,.claude/worktrees/gracious-cerf-f4774a/backend/src/services/companyService.js,_MERGE_LAB/features/support-company/claude__44983dc6b386__companyservice.js,skip-already-copied
support-company,claude,.claude/worktrees/infallible-keller-4bb4ef/backend/src/services/companyService.js,_MERGE_LAB/features/support-company/claude__44983dc6b386__companyservice.js,skip-already-copied
ai-chat-copilot,claude,.claude/worktrees/nice-chatelet-4d6ee4/backend/src/services/companyService.js,_MERGE_LAB/features/ai-chat-copilot/claude__44983dc6b386__companyservice.js,skip-already-copied
support-company,claude,New folder/claude_reorg_backup_20262808/.claude/worktrees/agent-af3ae463e9a2009a7/backend/src/services/companyService.js,_MERGE_LAB/features/support-company/claude__44983dc6b386__companyservice.js,skip-already-copied
backend-company,backend-current,backend/src/services/companyService.js,_MERGE_LAB/features/backend-company/backend-current__fe20625ab1a3__companyservice.js,skip-already-copied
support-completeerpintegration,claude,.claude/worktrees/eloquent-galileo-bc5c5f/backend/src/services/legacy/completeERPIntegrationService.js,_MERGE_LAB/features/support-completeerpintegration/claude__b7e67a5d396b__completeerpintegrationservice.js,skip-already-copied
support-completeerpintegration,claude,.claude/worktrees/eloquent-galileo-bc5c5f/backups/CONSOLIDATION_BACKUP_20260907_170201/backend_src_backup/services/legacy/completeERPIntegrationService.js,_MERGE_LAB/features/support-completeerpintegration/claude__b7e67a5d396b__completeerpintegrationservice.js,skip-already-copied
support-completeerpintegration,claude,.claude/worktrees/gracious-cerf-f4774a/backend/src/services/legacy/completeERPIntegrationService.js,_MERGE_LAB/features/support-completeerpintegration/claude__b7e67a5d396b__completeerpintegrationservice.js,skip-already-copied
support-completeerpintegration,claude,.claude/worktrees/gracious-cerf-f4774a/backups/CONSOLIDATION_BACKUP_20260907_170201/backend_src_backup/services/legacy/completeERPIntegrationService.js,_MERGE_LAB/features/support-completeerpintegration/claude__b7e67a5d396b__completeerpintegrationservice.js,skip-already-copied
support-completeerpintegration,claude,.claude/worktrees/infallible-keller-4bb4ef/backend/src/services/legacy/completeERPIntegrationService.js,_MERGE_LAB/features/support-completeerpintegration/claude__b7e67a5d396b__completeerpintegrationservice.js,skip-already-copied
support-completeerpintegration,claude,.claude/worktrees/infallible-keller-4bb4ef/backups/CONSOLIDATION_BACKUP_20260907_170201/backend_src_backup/services/legacy/completeERPIntegrationService.js,_MERGE_LAB/features/support-completeerpintegration/claude__b7e67a5d396b__completeerpintegrationservice.js,skip-already-copied
ai-chat-copilot,claude,.claude/worktrees/nice-chatelet-4d6ee4/backend/src/services/legacy/completeERPIntegrationService.js,_MERGE_LAB/features/ai-chat-copilot/claude__b7e67a5d396b__completeerpintegrationservice.js,skip-already-copied
ai-chat-copilot,claude,.claude/worktrees/nice-chatelet-4d6ee4/backups/CONSOLIDATION_BACKUP_20260907_170201/backend_src_backup/services/legacy/completeERPIntegrationService.js,_MERGE_LAB/features/ai-chat-copilot/claude__b7e67a5d396b__completeerpintegrationservice.js,skip-already-copied
support-completeerpintegration,backup,backups/CONSOLIDATION_BACKUP_20260907_170201/backend_src_backup/services/legacy/completeERPIntegrationService.js,_MERGE_LAB/features/support-completeerpintegration/backup__b7e67a5d396b__completeerpintegrationservice.js,skip-already-copied
ecommerce-marketplace,old-new-folder,New folder/EBDESIGN.worktrees/enterprise-enhancement-production-ready/backend/src/services/legacy/completeERPIntegrationService.js,_MERGE_LAB/features/ecommerce-marketplace/old-new-folder__b7e67a5d396b__completeerpintegrationservice.js,skip-already-copied
support-completeerpintegration,old-new-folder,New folder/GitHub/AFRERA-EBDESIGN-project/backend/src/services/legacy/completeERPIntegrationService.js,_MERGE_LAB/features/support-completeerpintegration/old-new-folder__b7e67a5d396b__completeerpintegrationservice.js,skip-already-copied
support-completeerpintegration,claude,.claude/worktrees/eloquent-galileo-bc5c5f/backend/src/services/completeERPIntegrationService.js,_MERGE_LAB/features/support-completeerpintegration/claude__20b10930a74c__completeerpintegrationservice.js,skip-already-copied
support-completeerpintegration,claude,.claude/worktrees/gracious-cerf-f4774a/backend/src/services/completeERPIntegrationService.js,_MERGE_LAB/features/support-completeerpintegration/claude__20b10930a74c__completeerpintegrationservice.js,skip-already-copied
support-completeerpintegration,claude,.claude/worktrees/infallible-keller-4bb4ef/backend/src/services/completeERPIntegrationService.js,_MERGE_LAB/features/support-completeerpintegration/claude__20b10930a74c__completeerpintegrationservice.js,skip-already-copied
ai-chat-copilot,claude,.claude/worktrees/nice-chatelet-4d6ee4/backend/src/services/completeERPIntegrationService.js,_MERGE_LAB/features/ai-chat-copilot/claude__20b10930a74c__completeerpintegrationservice.js,skip-already-copied
support-completeerpintegration,claude,New folder/claude_reorg_backup_20262808/.claude/worktrees/agent-af3ae463e9a2009a7/backend/src/services/completeERPIntegrationService.js,_MERGE_LAB/features/support-completeerpintegration/claude__20b10930a74c__completeerpintegrationservice.js,skip-already-copied
backend-completeerpintegration,backend-current,backend/src/services/legacy/completeERPIntegrationService.js,_MERGE_LAB/features/backend-completeerpintegration/backend-current__5c3d177f1b0f__completeerpintegrationservice.js,skip-already-copied
backend-completeerpintegration,backend-current,backend/src/services/completeERPIntegrationService.js,_MERGE_LAB/features/backend-completeerpintegration/backend-current__09eacf6bd8d5__completeerpintegrationservice.js,skip-already-copied
backend-compliance,backend-current,backend/src/services/legacy/complianceService.js,_MERGE_LAB/features/backend-compliance/backend-current__a16996b7d9d6__complianceservice.js,skip-already-copied
support-compliance,claude,.claude/worktrees/eloquent-galileo-bc5c5f/backend/src/services/legacy/complianceService.js,_MERGE_LAB/features/support-compliance/claude__1f2881600c64__complianceservice.js,skip-already-copied
support-compliance,claude,.claude/worktrees/eloquent-galileo-bc5c5f/backups/CONSOLIDATION_BACKUP_20260907_170201/backend_src_backup/services/legacy/complianceService.js,_MERGE_LAB/features/support-compliance/claude__1f2881600c64__complianceservice.js,skip-already-copied
support-compliance,claude,.claude/worktrees/gracious-cerf-f4774a/backend/src/services/legacy/complianceService.js,_MERGE_LAB/features/support-compliance/claude__1f2881600c64__complianceservice.js,skip-already-copied
support-compliance,claude,.claude/worktrees/gracious-cerf-f4774a/backups/CONSOLIDATION_BACKUP_20260907_170201/backend_src_backup/services/legacy/complianceService.js,_MERGE_LAB/features/support-compliance/claude__1f2881600c64__complianceservice.js,skip-already-copied
support-compliance,claude,.claude/worktrees/infallible-keller-4bb4ef/backend/src/services/legacy/complianceService.js,_MERGE_LAB/features/support-compliance/claude__1f2881600c64__complianceservice.js,skip-already-copied
support-compliance,claude,.claude/worktrees/infallible-keller-4bb4ef/backups/CONSOLIDATION_BACKUP_20260907_170201/backend_src_backup/services/legacy/complianceService.js,_MERGE_LAB/features/support-compliance/claude__1f2881600c64__complianceservice.js,skip-already-copied
ai-chat-copilot,claude,.claude/worktrees/nice-chatelet-4d6ee4/backend/src/services/legacy/complianceService.js,_MERGE_LAB/features/ai-chat-copilot/claude__1f2881600c64__complianceservice.js,skip-already-copied
ai-chat-copilot,claude,.claude/worktrees/nice-chatelet-4d6ee4/backups/CONSOLIDATION_BACKUP_20260907_170201/backend_src_backup/services/legacy/complianceService.js,_MERGE_LAB/features/ai-chat-copilot/claude__1f2881600c64__complianceservice.js,skip-already-copied
support-compliance,backup,backups/CONSOLIDATION_BACKUP_20260907_170201/backend_src_backup/services/legacy/complianceService.js,_MERGE_LAB/features/support-compliance/backup__1f2881600c64__complianceservice.js,skip-already-copied
ecommerce-marketplace,old-new-folder,New folder/EBDESIGN.worktrees/enterprise-enhancement-production-ready/backend/src/services/legacy/complianceService.js,_MERGE_LAB/features/ecommerce-marketplace/old-new-folder__1f2881600c64__complianceservice.js,skip-already-copied
support-compliance,old-new-folder,New folder/GitHub/AFRERA-EBDESIGN-project/backend/src/services/legacy/complianceService.js,_MERGE_LAB/features/support-compliance/old-new-folder__1f2881600c64__complianceservice.js,skip-already-copied
support-compliance,claude,.claude/worktrees/eloquent-galileo-bc5c5f/backend/src/services/platform/complianceService.js,_MERGE_LAB/features/support-compliance/claude__5e0536fc7145__complianceservice.js,skip-already-copied
support-compliance,claude,.claude/worktrees/gracious-cerf-f4774a/backend/src/services/platform/complianceService.js,_MERGE_LAB/features/support-compliance/claude__5e0536fc7145__complianceservice.js,skip-already-copied
support-compliance,claude,.claude/worktrees/infallible-keller-4bb4ef/backend/src/services/platform/complianceService.js,_MERGE_LAB/features/support-compliance/claude__5e0536fc7145__complianceservice.js,skip-already-copied
ai-chat-copilot,claude,.claude/worktrees/nice-chatelet-4d6ee4/backend/src/services/platform/complianceService.js,_MERGE_LAB/features/ai-chat-copilot/claude__5e0536fc7145__complianceservice.js,skip-already-copied
backend-compliance,backend-current,backend/src/services/platform/complianceService.js,_MERGE_LAB/features/backend-compliance/backend-current__5e0536fc7145__complianceservice.js,skip-already-copied
support-compliance,claude,.claude/worktrees/eloquent-galileo-bc5c5f/backend/src/services/complianceService.js,_MERGE_LAB/features/support-compliance/claude__51795f000af7__complianceservice.js,skip-already-copied
support-compliance,claude,.claude/worktrees/gracious-cerf-f4774a/backend/src/services/complianceService.js,_MERGE_LAB/features/support-compliance/claude__51795f000af7__complianceservice.js,skip-already-copied
support-compliance,claude,.claude/worktrees/infallible-keller-4bb4ef/backend/src/services/complianceService.js,_MERGE_LAB/features/support-compliance/claude__51795f000af7__complianceservice.js,skip-already-copied
ai-chat-copilot,claude,.claude/worktrees/nice-chatelet-4d6ee4/backend/src/services/complianceService.js,_MERGE_LAB/features/ai-chat-copilot/claude__51795f000af7__complianceservice.js,skip-already-copied
support-compliance,claude,New folder/claude_reorg_backup_20262808/.claude/worktrees/agent-af3ae463e9a2009a7/backend/src/services/complianceService.js,_MERGE_LAB/features/support-compliance/claude__51795f000af7__complianceservice.js,skip-already-copied
backend-compliance,backend-current,backend/src/services/complianceService.js,_MERGE_LAB/features/backend-compliance/backend-current__d82d6504279f__complianceservice.js,skip-already-copied
support-comprehensiveerp,claude,.claude/worktrees/eloquent-galileo-bc5c5f/backend/src/services/legacy/comprehensiveERPService.js,_MERGE_LAB/features/support-comprehensiveerp/claude__8f593ab5e2a0__comprehensiveerpservice.js,skip-already-copied
support-comprehensiveerp,claude,.claude/worktrees/eloquent-galileo-bc5c5f/backups/CONSOLIDATION_BACKUP_20260907_170201/backend_src_backup/services/legacy/comprehensiveERPService.js,_MERGE_LAB/features/support-comprehensiveerp/claude__8f593ab5e2a0__comprehensiveerpservice.js,skip-already-copied
support-comprehensiveerp,claude,.claude/worktrees/gracious-cerf-f4774a/backend/src/services/legacy/comprehensiveERPService.js,_MERGE_LAB/features/support-comprehensiveerp/claude__8f593ab5e2a0__comprehensiveerpservice.js,skip-already-copied
support-comprehensiveerp,claude,.claude/worktrees/gracious-cerf-f4774a/backups/CONSOLIDATION_BACKUP_20260907_170201/backend_src_backup/services/legacy/comprehensiveERPService.js,_MERGE_LAB/features/support-comprehensiveerp/claude__8f593ab5e2a0__comprehensiveerpservice.js,skip-already-copied
support-comprehensiveerp,claude,.claude/worktrees/infallible-keller-4bb4ef/backend/src/services/legacy/comprehensiveERPService.js,_MERGE_LAB/features/support-comprehensiveerp/claude__8f593ab5e2a0__comprehensiveerpservice.js,skip-already-copied
support-comprehensiveerp,claude,.claude/worktrees/infallible-keller-4bb4ef/backups/CONSOLIDATION_BACKUP_20260907_170201/backend_src_backup/services/legacy/comprehensiveERPService.js,_MERGE_LAB/features/support-comprehensiveerp/claude__8f593ab5e2a0__comprehensiveerpservice.js,skip-already-copied
ai-chat-copilot,claude,.claude/worktrees/nice-chatelet-4d6ee4/backend/src/services/legacy/comprehensiveERPService.js,_MERGE_LAB/features/ai-chat-copilot/claude__8f593ab5e2a0__comprehensiveerpservice.js,skip-already-copied
ai-chat-copilot,claude,.claude/worktrees/nice-chatelet-4d6ee4/backups/CONSOLIDATION_BACKUP_20260907_170201/backend_src_backup/services/legacy/comprehensiveERPService.js,_MERGE_LAB/features/ai-chat-copilot/claude__8f593ab5e2a0__comprehensiveerpservice.js,skip-already-copied
support-comprehensiveerp,backup,backups/CONSOLIDATION_BACKUP_20260907_170201/backend_src_backup/services/legacy/comprehensiveERPService.js,_MERGE_LAB/features/support-comprehensiveerp/backup__8f593ab5e2a0__comprehensiveerpservice.js,skip-already-copied
ecommerce-marketplace,old-new-folder,New folder/EBDESIGN.worktrees/enterprise-enhancement-production-ready/backend/src/services/legacy/comprehensiveERPService.js,_MERGE_LAB/features/ecommerce-marketplace/old-new-folder__8f593ab5e2a0__comprehensiveerpservice.js,skip-already-copied
support-comprehensiveerp,old-new-folder,New folder/GitHub/AFRERA-EBDESIGN-project/backend/src/services/legacy/comprehensiveERPService.js,_MERGE_LAB/features/support-comprehensiveerp/old-new-folder__8f593ab5e2a0__comprehensiveerpservice.js,skip-already-copied
support-comprehensiveerp,claude,.claude/worktrees/eloquent-galileo-bc5c5f/backend/src/services/comprehensiveERPService.js,_MERGE_LAB/features/support-comprehensiveerp/claude__83d345cf115d__comprehensiveerpservice.js,skip-already-copied
support-comprehensiveerp,claude,.claude/worktrees/gracious-cerf-f4774a/backend/src/services/comprehensiveERPService.js,_MERGE_LAB/features/support-comprehensiveerp/claude__83d345cf115d__comprehensiveerpservice.js,skip-already-copied
support-comprehensiveerp,claude,.claude/worktrees/infallible-keller-4bb4ef/backend/src/services/comprehensiveERPService.js,_MERGE_LAB/features/support-comprehensiveerp/claude__83d345cf115d__comprehensiveerpservice.js,skip-already-copied
ai-chat-copilot,claude,.claude/worktrees/nice-chatelet-4d6ee4/backend/src/services/comprehensiveERPService.js,_MERGE_LAB/features/ai-chat-copilot/claude__83d345cf115d__comprehensiveerpservice.js,skip-already-copied
support-comprehensiveerp,claude,New folder/claude_reorg_backup_20262808/.claude/worktrees/agent-af3ae463e9a2009a7/backend/src/services/comprehensiveERPService.js,_MERGE_LAB/features/support-comprehensiveerp/claude__83d345cf115d__comprehensiveerpservice.js,skip-already-copied
backend-comprehensiveerp,backend-current,backend/src/services/legacy/comprehensiveERPService.js,_MERGE_LAB/features/backend-comprehensiveerp/backend-current__169684a268c7__comprehensiveerpservice.js,skip-already-copied
